total_baggage,total_cargo,total_mnc,total_mail,departure_airport,combined,timestamp
,,,,DUB,2024-05_MN_1698.0_3.0,2024-05-03 15:52:56
1287.00,138.00,0.00,0.00,DUB,2024-05_MN_1698.0_3.0,2024-05-03 15:52:56
975.00,0.00,0.00,0.00,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:53:05
975.00,0.00,0.00,0.00,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:53:09
,,,,DUB,2024-05_MN_1698.0_3.0,2024-05-03 15:54:01
1287.00,138.00,0.00,0.00,DUB,2024-05_MN_1698.0_3.0,2024-05-03 15:54:01
,,,,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:54:53
,,,,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:53:49
1066.00,0.00,0.00,0.00,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:53:49
,,,,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:53:55
1066.00,0.00,0.00,0.00,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:53:55
,,,,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:54:34
1157.00,0.00,0.00,0.00,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:54:34
,,,,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:54:39
1157.00,0.00,0.00,0.00,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:54:39
,,,,DUB,2024-05_MN_1336.0_3.0,2024-05-03 15:56:38
1014.00,701.00,0.00,0.00,DUB,2024-05_MN_1336.0_3.0,2024-05-03 15:56:38
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 15:57:04
3075.00,0.00,0.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 15:57:04
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 15:57:15
,,,,DUB,2024-05_MN_1336.0_3.0,2024-05-03 15:55:45
910.00,701.00,0.00,0.00,DUB,2024-05_MN_1336.0_3.0,2024-05-03 15:55:45
1092.00,0.00,0.00,0.00,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:54:53
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 15:55:15
3885.00,0.00,0.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 15:55:15
,,,,DUB,2024-05_MN_1336.0_3.0,2024-05-03 15:55:26
910.00,701.00,0.00,0.00,DUB,2024-05_MN_1336.0_3.0,2024-05-03 15:55:27
,,,,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:55:23
1092.00,0.00,0.00,0.00,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:55:23
,,,,DUB,2024-05_MN_1336.0_3.0,2024-05-03 15:55:33
910.00,701.00,0.00,0.00,DUB,2024-05_MN_1336.0_3.0,2024-05-03 15:55:33
,,,,MSP,2024-05_MN_1088.0_3.0,2024-05-03 16:08:54
3510.00,0.00,0.00,0.00,MSP,2024-05_MN_1088.0_3.0,2024-05-03 16:08:54
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 15:56:04
,,,,ORD,2024-05_MN_1122.0_3.0,2024-05-03 15:55:49
3990.00,0.00,0.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 15:55:49
910.00,701.00,0.00,0.00,DUB,2024-05_MN_1336.0_3.0,2024-05-03 15:55:40
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 16:01:04
4170.00,0.00,0.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 16:01:04
3885.00,0.00,75.00,0.00,ORD,2024-05_MN_1122.0_3.0,2024-05-03 15:56:04
,,,,DUB,2024-05_MN_1336.0_3.0,2024-05-03 15:56:15
897.00,701.00,0.00,0.00,DUB,2024-05_MN_1336.0_3.0,2024-05-03 15:56:15
,,,,JFK,2024-05_MN_1104.0_3.0,2024-05-03 15:56:58
3075.00,0.00,0.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 15:56:58
,,,,DUB,2024-05_MN_1698.0_3.0,2024-05-03 15:57:42
1300.00,138.00,0.00,0.00,DUB,2024-05_MN_1698.0_3.0,2024-05-03 15:57:42
3000.00,0.00,75.00,0.00,JFK,2024-05_MN_1104.0_3.0,2024-05-03 15:57:15
,,,,IAD,2024-05_MN_1116.0_3.0,2024-05-03 15:58:31
2640.00,0.00,0.00,0.00,IAD,2024-05_MN_1116.0_3.0,2024-05-03 15:58:31
,,,,IAD,2024-05_MN_1116.0_3.0,2024-05-03 15:58:42
2580.00,0.00,65.00,0.00,IAD,2024-05_MN_1116.0_3.0,2024-05-03 15:58:42
,,,,EWR,2024-05_MN_1100.0_3.0,2024-05-03 15:59:37
2145.00,0.00,0.00,0.00,EWR,2024-05_MN_1100.0_3.0,2024-05-03 15:59:37
,,,,EWR,2024-05_MN_1100.0_3.0,2024-05-03 15:59:48
2040.00,0.00,65.00,0.00,EWR,2024-05_MN_1100.0_3.0,2024-05-03 15:59:48
,,,,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:59:47
1183.00,0.00,0.00,0.00,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:59:47
,,,,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:59:51
1183.00,0.00,0.00,0.00,DUB,2024-05_MN_1176.0_3.0,2024-05-03 15:59:51
,,,,BDL,2024-05_MN_1130.0_3.0,2024-05-03 16:03:08
1995.00,0.00,0.00,0.00,BDL,2024-05_MN_1130.0_3.0,2024-05-03 16:03:08
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 16:00:43
3975.00,0.00,0.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 16:00:43
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 16:00:56
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 16:01:19
3975.00,0.00,75.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 16:01:19
,,,,BOS,2024-05_MN_1132.0_3.0,2024-05-03 16:02:19
3975.00,0.00,0.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 16:00:56
,,,,BGI,2024-05_MN_1030.0_3.0,2024-05-03 16:04:09
2910.00,0.00,0.00,0.00,BGI,2024-05_MN_1030.0_3.0,2024-05-03 16:04:09
3930.00,0.00,75.00,0.00,BOS,2024-05_MN_1132.0_3.0,2024-05-03 16:02:19
,,,,BDL,2024-05_MN_1130.0_3.0,2024-05-03 16:03:20
1965.00,0.00,65.00,0.00,BDL,2024-05_MN_1130.0_3.0,2024-05-03 16:03:20
,,,,BGI,2024-05_MN_1030.0_3.0,2024-05-03 16:04:25
2790.00,0.00,75.00,0.00,BGI,2024-05_MN_1030.0_3.0,2024-05-03 16:04:25
,,,,JFK,2024-05_MN_1110.0_3.0,2024-05-03 16:05:10
1725.00,0.00,65.00,0.00,JFK,2024-05_MN_1110.0_3.0,2024-05-03 16:05:10
,,,,JFK,2024-05_MN_1044.0_3.0,2024-05-03 16:06:54
,,,,BOS,2024-05_MN_1134.0_3.0,2024-05-03 16:06:02
2280.00,0.00,65.00,0.00,BOS,2024-05_MN_1134.0_3.0,2024-05-03 16:06:02
,,,,JFK,2024-05_MN_1044.0_3.0,2024-05-03 16:07:27
2310.00,0.00,75.00,0.00,JFK,2024-05_MN_1044.0_3.0,2024-05-03 16:07:27
2310.00,0.00,0.00,0.00,JFK,2024-05_MN_1044.0_3.0,2024-05-03 16:06:54
,,,,JFK,2024-05_MN_1044.0_3.0,2024-05-03 16:07:13
2475.00,0.00,0.00,0.00,JFK,2024-05_MN_1044.0_3.0,2024-05-03 16:07:13
,,,,MSP,2024-05_MN_1088.0_3.0,2024-05-03 16:08:59
3270.00,0.00,0.00,0.00,MSP,2024-05_MN_1088.0_3.0,2024-05-03 16:08:59
,,,,CLE,2024-05_MN_1086.0_4.0,2024-05-03 16:09:57
2640.00,0.00,0.00,0.00,CLE,2024-05_MN_1086.0_4.0,2024-05-03 16:09:57
,,,,CLE,2024-05_MN_1086.0_4.0,2024-05-03 16:10:09
,,,,MSP,2024-05_MN_1088.0_3.0,2024-05-03 16:09:12
3270.00,0.00,75.00,0.00,MSP,2024-05_MN_1088.0_3.0,2024-05-03 16:09:12
2580.00,0.00,65.00,0.00,CLE,2024-05_MN_1086.0_4.0,2024-05-03 16:10:09
,,,,DUB,2024-05_MN_1336.0_3.0,2024-05-03 16:11:09
1014.00,701.00,0.00,0.00,DUB,2024-05_MN_1336.0_3.0,2024-05-03 16:11:09
,,,,DUB,2024-05_MN_1336.0_3.0,2024-05-03 16:11:21
1014.00,701.00,0.00,0.00,DUB,2024-05_MN_1336.0_3.0,2024-05-03 16:11:21
,,,,IAD,2024-05_MN_1118.0_4.0,2024-05-03 16:10:55
2595.00,0.00,0.00,0.00,IAD,2024-05_MN_1118.0_4.0,2024-05-03 16:10:55
,,,,IAD,2024-05_MN_1118.0_4.0,2024-05-03 16:11:06
2460.00,0.00,65.00,0.00,IAD,2024-05_MN_1118.0_4.0,2024-05-03 16:11:06
,,,,DUB,2024-05_MN_1336.0_3.0,2024-05-03 16:11:17
1014.00,701.00,0.00,0.00,DUB,2024-05_MN_1336.0_3.0,2024-05-03 16:11:17
,,,,PHL,2024-05_MN_1114.0_4.0,2024-05-03 16:11:48
1905.00,0.00,0.00,0.00,PHL,2024-05_MN_1114.0_4.0,2024-05-03 16:11:48
,,,,PHL,2024-05_MN_1114.0_4.0,2024-05-03 16:12:00
1785.00,0.00,65.00,0.00,PHL,2024-05_MN_1114.0_4.0,2024-05-03 16:12:00
,,,,SFO,2024-05_MN_1060.0_4.0,2024-05-03 16:12:49
3540.00,0.00,0.00,0.00,SFO,2024-05_MN_1060.0_4.0,2024-05-03 16:12:49
,,,,JFK,2024-05_MN_1106.0_4.0,2024-05-03 16:14:40
4200.00,0.00,75.00,0.00,JFK,2024-05_MN_1106.0_4.0,2024-05-03 16:14:40
,,,,JFK,2024-05_MN_1106.0_4.0,2024-05-03 16:14:50
,,,,JFK,2024-05_MN_1106.0_4.0,2024-05-03 16:14:33
3750.00,0.00,75.00,0.00,JFK,2024-05_MN_1106.0_4.0,2024-05-03 16:14:33
,,,,SFO,2024-05_MN_1060.0_4.0,2024-05-03 16:13:06
3540.00,0.00,75.00,0.00,SFO,2024-05_MN_1060.0_4.0,2024-05-03 16:13:06
,,,,JFK,2024-05_MN_1106.0_4.0,2024-05-03 16:14:23
3750.00,0.00,75.00,0.00,JFK,2024-05_MN_1106.0_4.0,2024-05-03 16:14:23
3690.00,0.00,75.00,0.00,JFK,2024-05_MN_1106.0_4.0,2024-05-03 16:14:50
,,,,LAX,2024-05_MN_1068.0_4.0,2024-05-03 16:19:18
,,,,BOS,2024-05_MN_1136.0_4.0,2024-05-03 16:15:45
3930.00,0.00,75.00,0.00,BOS,2024-05_MN_1136.0_4.0,2024-05-03 16:15:45
,,,,SEA,2024-05_MN_1052.0_4.0,2024-05-03 16:17:01
3825.00,0.00,75.00,0.00,SEA,2024-05_MN_1052.0_4.0,2024-05-03 16:17:01
,,,,SEA,2024-05_MN_1052.0_4.0,2024-05-03 16:16:45
3915.00,0.00,0.00,0.00,SEA,2024-05_MN_1052.0_4.0,2024-05-03 16:16:45
,,,,ORD,2024-05_MN_1124.0_4.0,2024-05-03 16:17:44
3705.00,0.00,0.00,0.00,ORD,2024-05_MN_1124.0_4.0,2024-05-03 16:17:44
,,,,ORD,2024-05_MN_1124.0_4.0,2024-05-03 16:18:04
3660.00,0.00,75.00,0.00,ORD,2024-05_MN_1124.0_4.0,2024-05-03 16:18:04
,,,,LAX,2024-05_MN_1068.0_4.0,2024-05-03 16:18:53
3600.00,0.00,0.00,0.00,LAX,2024-05_MN_1068.0_4.0,2024-05-03 16:18:53
,,,,LAX,2024-05_MN_1068.0_4.0,2024-05-03 16:19:03
3600.00,0.00,0.00,0.00,LAX,2024-05_MN_1068.0_4.0,2024-05-03 16:19:03
,,,,DUB,2024-05_MN_1336.0_3.0,2024-05-03 16:19:16
1040.00,701.00,0.00,0.00,DUB,2024-05_MN_1336.0_3.0,2024-05-03 16:19:16
3600.00,0.00,75.00,0.00,LAX,2024-05_MN_1068.0_4.0,2024-05-03 16:19:18
,,,,JFK,2024-05_MN_1110.0_3.0,2024-05-03 16:19:52
1725.00,0.00,65.00,0.00,JFK,2024-05_MN_1110.0_3.0,2024-05-03 16:19:52
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:34:22
1742.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:34:22
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:34:49
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:29:21
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:29:21
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:26:36
1300.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:26:36
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:27:36
1183.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:27:36
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:29:35
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:29:35
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:29:39
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:29:39
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:26:41
1300.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:26:41
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:27:32
1183.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:27:32
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:29:24
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:29:24
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:30:51
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:30:51
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:31:19
1261.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:31:19
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:33:30
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:31:42
910.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:31:42
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:31:03
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:31:03
,,,,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:31:16
1261.00,0.00,0.00,0.00,DUB,2024-05_MN_1638.0_3.0,2024-05-03 16:31:16
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:33:14
1781.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:33:14
,,,,DUB,2024-05_MN_1548.0_3.0,2024-05-03 16:33:27
1170.00,0.00,0.00,0.00,DUB,2024-05_MN_1548.0_3.0,2024-05-03 16:33:27
1781.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:33:30
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:35:16
1742.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:35:16
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:35:22
1742.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:35:22
,,,,DUB,2024-05_MN_1995.0_3.0,2024-05-03 16:35:36
0.00,0.00,0.00,0.00,DUB,2024-05_MN_1995.0_3.0,2024-05-03 16:35:36
1742.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:34:49
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:37:10
1742.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:37:10
,,,,DUB,2024-05_MN_1995.0_3.0,2024-05-03 16:35:48
0.00,0.00,0.00,0.00,DUB,2024-05_MN_1995.0_3.0,2024-05-03 16:35:48
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:37:47
1391.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:37:47
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:37:58
1820.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:37:58
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:50:21
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:38:42
1469.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:38:42
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:38:04
1820.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:38:04
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:56:14
1404.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:56:14
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:58:33
1001.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:58:33
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:38:47
1469.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:38:47
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:41:26
1469.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:41:26
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:42:48
1456.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:42:48
,,,,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:42:44
1456.00,223.00,0.00,0.00,DUB,2024-05_MN_1436.0_3.0,2024-05-03 16:42:44
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 17:00:21
1066.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 17:00:21
,,,,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 17:02:01
3975.00,532.00,75.00,0.00,YYZ,2024-05_MN_1126.0_3.0,2024-05-03 17:02:01
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:53:05
1534.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:53:05
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:54:44
1664.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:54:44
1391.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:50:21
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:55:38
1404.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:55:38
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:55:42
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:50:48
1391.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:50:48
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:53:29
1534.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:53:29
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:54:23
1534.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:54:23
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:54:36
1664.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:54:36
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:57:32
910.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:57:32
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:57:41
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:57:47
1404.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 16:55:43
910.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:57:41
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:57:51
910.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:57:51
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:58:22
1001.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:58:22
910.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:57:47
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 17:07:44
1404.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 17:07:44
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:59:31
1001.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 16:59:31
,,,,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:05:17
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 17:00:34
1066.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 17:00:34
,,,,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:02:57
1443.00,156.00,0.00,0.00,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:02:57
,,,,BOS,2024-05_MN_1134.0_3.0,2024-05-03 17:03:15
2280.00,0.00,153.00,0.00,BOS,2024-05_MN_1134.0_3.0,2024-05-03 17:03:15
,,,,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:03:36
,,,,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:02:28
1391.00,156.00,0.00,0.00,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:02:28
,,,,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:04:29
1443.00,156.00,0.00,0.00,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:03:36
1040.00,156.00,0.00,0.00,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:04:29
,,,,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:04:50
,,,,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:05:00
1014.00,156.00,0.00,0.00,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:05:00
1014.00,156.00,0.00,0.00,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:04:50
1014.00,156.00,0.00,0.00,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:05:17
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 17:09:12
1066.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 17:09:12
,,,,DUB,2024-05_MN_1610.0_3.0,2024-05-03 17:09:16
1066.00,0.00,0.00,0.00,DUB,2024-05_MN_1610.0_3.0,2024-05-03 17:09:16
,,,,DUB,2024-05_MN_1486.0_3.0,2024-05-03 17:09:13
1404.00,136.00,0.00,168.00,DUB,2024-05_MN_1486.0_3.0,2024-05-03 17:09:13
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:11:09
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:15:30
1144.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:15:30
1404.00,160.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:11:09
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:15:26
1144.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:15:26
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:16:07
1131.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:16:07
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:15:46
1586.00,160.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:15:46
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:20:32
1183.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:20:32
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:15:50
1586.00,160.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:15:50
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:16:18
1131.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:16:18
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:16:30
1131.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:16:30
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:16:26
1131.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:16:26
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:17:06
1274.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:17:06
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:17:14
1274.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:17:14
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:17:52
1248.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:17:52
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:17:59
1248.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:17:59
,,,,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:19:59
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:20:36
1183.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:20:36
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:19:57
1183.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:19:57
1014.00,156.00,0.00,0.00,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:19:59
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:20:02
1183.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:20:02
,,,,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:20:17
1196.00,0.00,0.00,0.00,DUB,2024-05_MN_1178.0_3.0,2024-05-03 17:20:17
,,,,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:20:41
1131.00,156.00,0.00,0.00,DUB,2024-05_MN_1528.0_3.0,2024-05-03 17:20:41
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:25:23
1404.00,160.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:25:23
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:25:32
1404.00,160.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:25:32
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:25:42
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:24:22
1404.00,160.00,0.00,0.00,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:24:22
,,,,DUB,2024-05_MN_1564.0_3.0,2024-05-03 17:24:27
