total_cargo,total_eic,total_mail,departure_airport,combined,timestamp
271.00,0.00,0.00,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:27:26
,,,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:27:31
271.00,0.00,0.00,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:27:31
,,,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:27:37
271.00,0.00,0.00,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:27:37
,,,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:28:12
271.00,0.00,0.00,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:28:12
,,,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:33:39
138.00,0.00,0.00,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:33:39
,,,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:33:52
271.00,0.00,0.00,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:33:52
,,,VNS,2024-05_AB_2613.0_4.0,2024-05-04 06:35:14
0.00,0.00,0.00,VNS,2024-05_AB_2613.0_4.0,2024-05-04 06:35:14
,,,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:36:18
0.00,0.00,0.00,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:36:18
,,,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:36:22
0.00,0.00,0.00,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:36:22
,,,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:36:27
0.00,0.00,0.00,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:36:27
,,,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:36:39
122.00,0.00,0.00,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:36:39
,,,BLR,2024-05_AB_2572.0_4.0,2024-05-04 06:36:47
449.00,0.00,0.00,BLR,2024-05_AB_2572.0_4.0,2024-05-04 06:36:47
,,,BLR,2024-05_AB_2572.0_4.0,2024-05-04 06:37:19
449.00,0.00,0.00,BLR,2024-05_AB_2572.0_4.0,2024-05-04 06:37:19
,,,BLR,2024-05_AB_2572.0_4.0,2024-05-04 06:37:24
449.00,0.00,0.00,BLR,2024-05_AB_2572.0_4.0,2024-05-04 06:37:24
,,,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:37:36
244.00,0.00,0.00,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:37:36
,,,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:37:50
122.00,0.00,0.00,HYD,2024-05_AB_2431.0_4.0,2024-05-04 06:37:50
,,,CCU,2024-05_AB_2565.0_4.0,2024-05-04 06:38:29
0.00,0.00,0.00,CCU,2024-05_AB_2565.0_4.0,2024-05-04 06:38:29
,,,CCU,2024-05_AB_2565.0_4.0,2024-05-04 06:38:41
0.00,0.00,142.00,CCU,2024-05_AB_2565.0_4.0,2024-05-04 06:38:41
,,,AYJ,2024-05_AB_2608.0_4.0,2024-05-04 06:39:17
0.00,0.00,0.00,AYJ,2024-05_AB_2608.0_4.0,2024-05-04 06:39:17
,,,AYJ,2024-05_AB_2608.0_4.0,2024-05-04 06:39:20
0.00,0.00,0.00,AYJ,2024-05_AB_2608.0_4.0,2024-05-04 06:39:20
,,,CCU,2024-05_AB_2565.0_4.0,2024-05-04 06:39:45
0.00,0.00,142.00,CCU,2024-05_AB_2565.0_4.0,2024-05-04 06:39:45
,,,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:39:50
0.00,0.00,0.00,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:39:50
,,,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:39:54
0.00,0.00,0.00,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:39:54
,,,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:39:56
0.00,0.00,0.00,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:39:56
,,,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:39:59
0.00,0.00,0.00,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:39:59
,,,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:40:08
0.00,0.00,0.00,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:40:08
,,,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:40:23
0.00,0.00,0.00,IXA,2024-05_AB_2324.0_4.0,2024-05-04 06:40:23
,,,VNS,2024-05_AB_2613.0_4.0,2024-05-04 06:41:03
0.00,0.00,0.00,VNS,2024-05_AB_2613.0_4.0,2024-05-04 06:41:03
,,,BOM,2024-05_AB_2394.0_4.0,2024-05-04 06:41:21
0.00,0.00,0.00,BOM,2024-05_AB_2394.0_4.0,2024-05-04 06:41:21
,,,BOM,2024-05_AB_2394.0_4.0,2024-05-04 06:41:28
0.00,0.00,0.00,BOM,2024-05_AB_2394.0_4.0,2024-05-04 06:41:28
,,,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:42:33
271.00,0.00,0.00,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:42:33
,,,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:42:42
271.00,0.00,0.00,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:42:42
,,,MAA,2024-05_AB_2486.0_4.0,2024-05-04 06:46:53
275.00,0.00,0.00,MAA,2024-05_AB_2486.0_4.0,2024-05-04 06:46:53
,,,MAA,2024-05_AB_2486.0_4.0,2024-05-04 06:48:10
337.00,0.00,0.00,MAA,2024-05_AB_2486.0_4.0,2024-05-04 06:48:10
,,,AYJ,2024-05_AB_2608.0_4.0,2024-05-04 06:49:19
0.00,0.00,0.00,AYJ,2024-05_AB_2608.0_4.0,2024-05-04 06:49:19
,,,MAA,2024-05_AB_2486.0_4.0,2024-05-04 06:49:40
337.00,0.00,0.00,MAA,2024-05_AB_2486.0_4.0,2024-05-04 06:49:40
,,,MAA,2024-05_AB_2486.0_4.0,2024-05-04 06:49:43
337.00,0.00,0.00,MAA,2024-05_AB_2486.0_4.0,2024-05-04 06:49:43
,,,MAA,2024-05_AB_2486.0_4.0,2024-05-04 06:49:47
337.00,0.00,0.00,MAA,2024-05_AB_2486.0_4.0,2024-05-04 06:49:47
,,,VNS,2024-05_AB_2613.0_4.0,2024-05-04 06:55:48
0.00,0.00,0.00,VNS,2024-05_AB_2613.0_4.0,2024-05-04 06:55:48
,,,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:58:33
271.00,0.00,0.00,IXB,2024-05_AB_2851.0_4.0,2024-05-04 06:58:33
,,,GAU,2024-05_AB_2323.0_4.0,2024-05-04 07:01:07
1006.00,0.00,0.00,GAU,2024-05_AB_2323.0_4.0,2024-05-04 07:01:07
,,,BOM,2024-05_AB_2498.0_4.0,2024-05-04 07:07:00
950.00,0.00,0.00,BOM,2024-05_AB_2498.0_4.0,2024-05-04 07:07:00
,,,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:07:46
0.00,0.00,142.00,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:07:46
,,,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:07:55
0.00,0.00,142.00,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:07:55
,,,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:08:12
0.00,0.00,142.00,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:08:12
,,,GOX,2024-05_AB_2534.0_4.0,2024-05-04 07:08:56
486.00,0.00,0.00,GOX,2024-05_AB_2534.0_4.0,2024-05-04 07:08:56
,,,BOM,2024-05_AB_2394.0_4.0,2024-05-04 07:09:17
0.00,0.00,0.00,BOM,2024-05_AB_2394.0_4.0,2024-05-04 07:09:17
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:11:22
0.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:11:22
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:11:26
0.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:11:26
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:11:29
0.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:11:29
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:11:31
0.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:11:31
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:11:41
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:11:41
,,,VNS,2024-05_AB_2613.0_4.0,2024-05-04 07:12:21
0.00,0.00,0.00,VNS,2024-05_AB_2613.0_4.0,2024-05-04 07:12:21
,,,BOM,2024-05_AB_2127.0_4.0,2024-05-04 07:15:17
362.00,0.00,0.00,BOM,2024-05_AB_2127.0_4.0,2024-05-04 07:15:17
,,,BOM,2024-05_AB_2127.0_4.0,2024-05-04 07:15:22
362.00,0.00,0.00,BOM,2024-05_AB_2127.0_4.0,2024-05-04 07:15:22
,,,GOX,2024-05_AB_2534.0_4.0,2024-05-04 07:16:04
486.00,0.00,0.00,GOX,2024-05_AB_2534.0_4.0,2024-05-04 07:16:04
,,,MAA,2024-05_AB_2486.0_4.0,2024-05-04 07:16:33
337.00,0.00,0.00,MAA,2024-05_AB_2486.0_4.0,2024-05-04 07:16:33
,,,GOX,2024-05_AB_2465.0_4.0,2024-05-04 07:18:00
0.00,0.00,0.00,GOX,2024-05_AB_2465.0_4.0,2024-05-04 07:18:00
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:18:20
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:18:20
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:18:29
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:18:29
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:18:32
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:18:32
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:18:34
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:18:34
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:18:38
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:18:38
,,,BOM,2024-05_AB_2498.0_4.0,2024-05-04 07:20:59
950.00,0.00,0.00,BOM,2024-05_AB_2498.0_4.0,2024-05-04 07:20:59
,,,BOM,2024-05_AB_2498.0_4.0,2024-05-04 07:21:03
950.00,0.00,0.00,BOM,2024-05_AB_2498.0_4.0,2024-05-04 07:21:03
,,,BOM,2024-05_AB_2127.0_4.0,2024-05-04 07:21:34
362.00,0.00,0.00,BOM,2024-05_AB_2127.0_4.0,2024-05-04 07:21:34
,,,GOX,2024-05_AB_2534.0_4.0,2024-05-04 07:21:48
486.00,0.00,0.00,GOX,2024-05_AB_2534.0_4.0,2024-05-04 07:21:48
,,,MAA,2024-05_AB_2486.0_4.0,2024-05-04 07:22:09
337.00,0.00,0.00,MAA,2024-05_AB_2486.0_4.0,2024-05-04 07:22:09
,,,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:23:33
0.00,0.00,142.00,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:23:33
,,,MAA,2024-05_AB_2486.0_4.0,2024-05-04 07:30:08
337.00,0.00,0.00,MAA,2024-05_AB_2486.0_4.0,2024-05-04 07:30:08
,,,BOM,2024-05_AB_2498.0_4.0,2024-05-04 07:31:13
950.00,0.00,0.00,BOM,2024-05_AB_2498.0_4.0,2024-05-04 07:31:13
,,,BOM,2024-05_AB_2498.0_4.0,2024-05-04 07:31:23
950.00,0.00,0.00,BOM,2024-05_AB_2498.0_4.0,2024-05-04 07:31:23
,,,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:36:09
0.00,0.00,142.00,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:36:09
,,,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:36:12
0.00,0.00,142.00,CCU,2024-05_AB_2565.0_4.0,2024-05-04 07:36:12
,,,GOX,2024-05_AB_2627.0_4.0,2024-05-04 07:40:37
2425.00,0.00,0.00,GOX,2024-05_AB_2627.0_4.0,2024-05-04 07:40:37
,,,GOX,2024-05_AB_2627.0_4.0,2024-05-04 07:40:46
2425.00,0.00,0.00,GOX,2024-05_AB_2627.0_4.0,2024-05-04 07:40:46
,,,BOM,2024-05_AB_2503.0_4.0,2024-05-04 07:41:10
1317.00,0.00,0.00,BOM,2024-05_AB_2503.0_4.0,2024-05-04 07:41:10
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:41:37
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:41:37
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:41:51
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:41:51
,,,BOM,2024-05_AB_2110.0_4.0,2024-05-04 07:43:05
0.00,0.00,0.00,BOM,2024-05_AB_2110.0_4.0,2024-05-04 07:43:05
,,,BOM,2024-05_AB_2110.0_4.0,2024-05-04 07:43:08
0.00,0.00,0.00,BOM,2024-05_AB_2110.0_4.0,2024-05-04 07:43:08
,,,BOM,2024-05_AB_2110.0_4.0,2024-05-04 07:43:16
0.00,0.00,0.00,BOM,2024-05_AB_2110.0_4.0,2024-05-04 07:43:16
,,,BOM,2024-05_AB_2110.0_4.0,2024-05-04 07:43:25
34.00,0.00,0.00,BOM,2024-05_AB_2110.0_4.0,2024-05-04 07:43:25
,,,GOX,2024-05_AB_2379.0_4.0,2024-05-04 07:45:35
0.00,0.00,0.00,GOX,2024-05_AB_2379.0_4.0,2024-05-04 07:45:35
,,,BOM,2024-05_AB_2451.0_4.0,2024-05-04 07:45:42
0.00,0.00,0.00,BOM,2024-05_AB_2451.0_4.0,2024-05-04 07:45:42
,,,BOM,2024-05_AB_2451.0_4.0,2024-05-04 07:45:44
0.00,0.00,0.00,BOM,2024-05_AB_2451.0_4.0,2024-05-04 07:45:44
,,,BOM,2024-05_AB_2451.0_4.0,2024-05-04 07:45:50
1183.00,0.00,0.00,BOM,2024-05_AB_2451.0_4.0,2024-05-04 07:45:50
,,,BLR,2024-05_AB_2628.0_4.0,2024-05-04 07:46:21
0.00,0.00,0.00,BLR,2024-05_AB_2628.0_4.0,2024-05-04 07:46:21
,,,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:47:43
0.00,0.00,0.00,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:47:43
,,,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:47:46
0.00,0.00,0.00,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:47:46
,,,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:48:16
1888.00,0.00,0.00,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:48:16
,,,MAA,2024-05_AB_2486.0_4.0,2024-05-04 07:48:23
336.00,0.00,0.00,MAA,2024-05_AB_2486.0_4.0,2024-05-04 07:48:23
,,,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:48:25
2388.00,0.00,0.00,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:48:25
,,,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:48:31
1855.00,0.00,0.00,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:48:31
,,,MAA,2024-05_AB_2486.0_4.0,2024-05-04 07:48:36
337.00,0.00,0.00,MAA,2024-05_AB_2486.0_4.0,2024-05-04 07:48:36
,,,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:48:40
1888.00,0.00,0.00,BLR,2024-05_AB_2377.0_4.0,2024-05-04 07:48:40
,,,BOM,2024-05_AB_2380.0_4.0,2024-05-04 07:50:45
0.00,0.00,0.00,BOM,2024-05_AB_2380.0_4.0,2024-05-04 07:50:45
,,,BOM,2024-05_AB_2380.0_4.0,2024-05-04 07:51:03
0.00,0.00,0.00,BOM,2024-05_AB_2380.0_4.0,2024-05-04 07:51:03
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:52:19
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:52:19
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:52:25
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 07:52:25
,,,BOM,2024-05_AB_2503.0_4.0,2024-05-04 07:56:31
1317.00,0.00,0.00,BOM,2024-05_AB_2503.0_4.0,2024-05-04 07:56:31
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 08:00:53
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 08:00:53
,,,CCU,2024-05_AB_2173.0_4.0,2024-05-04 08:02:45
380.00,0.00,0.00,CCU,2024-05_AB_2173.0_4.0,2024-05-04 08:02:45
,,,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:05:43
0.00,0.00,0.00,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:05:43
,,,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:05:46
0.00,0.00,0.00,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:05:46
,,,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:05:52
0.00,0.00,0.00,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:05:52
,,,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:06:35
182.00,0.00,0.00,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:06:35
,,,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:06:41
347.00,0.00,0.00,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:06:41
,,,BOM,2024-05_AB_2503.0_4.0,2024-05-04 08:06:51
1517.00,0.00,0.00,BOM,2024-05_AB_2503.0_4.0,2024-05-04 08:06:51
,,,BOM,2024-05_AB_2503.0_4.0,2024-05-04 08:06:56
1317.00,0.00,0.00,BOM,2024-05_AB_2503.0_4.0,2024-05-04 08:06:56
,,,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:07:32
347.00,0.00,0.00,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:07:32
,,,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:07:39
347.00,0.00,0.00,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:07:39
,,,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:08:36
347.00,0.00,0.00,IXB,2024-05_AB_2386.0_4.0,2024-05-04 08:08:36
,,,GOX,2024-05_AB_2379.0_4.0,2024-05-04 08:09:21
0.00,0.00,0.00,GOX,2024-05_AB_2379.0_4.0,2024-05-04 08:09:21
,,,BBI,2024-05_AB_2384.0_4.0,2024-05-04 08:10:16
0.00,0.00,0.00,BBI,2024-05_AB_2384.0_4.0,2024-05-04 08:10:16
,,,BLR,2024-05_AB_2377.0_4.0,2024-05-04 08:10:19
2244.00,0.00,0.00,BLR,2024-05_AB_2377.0_4.0,2024-05-04 08:10:19
,,,BBI,2024-05_AB_2384.0_4.0,2024-05-04 08:10:24
0.00,0.00,0.00,BBI,2024-05_AB_2384.0_4.0,2024-05-04 08:10:24
,,,BBI,2024-05_AB_2384.0_4.0,2024-05-04 08:10:26
0.00,0.00,0.00,BBI,2024-05_AB_2384.0_4.0,2024-05-04 08:10:26
,,,BLR,2024-05_AB_2377.0_4.0,2024-05-04 08:14:53
2444.00,0.00,0.00,BLR,2024-05_AB_2377.0_4.0,2024-05-04 08:14:53
,,,BLR,2024-05_AB_2377.0_4.0,2024-05-04 08:15:00
2244.00,0.00,0.00,BLR,2024-05_AB_2377.0_4.0,2024-05-04 08:15:00
,,,BLR,2024-05_AB_2377.0_4.0,2024-05-04 08:15:31
2244.00,0.00,0.00,BLR,2024-05_AB_2377.0_4.0,2024-05-04 08:15:31
,,,BLR,2024-05_AB_2377.0_4.0,2024-05-04 08:15:41
2244.00,0.00,0.00,BLR,2024-05_AB_2377.0_4.0,2024-05-04 08:15:41
,,,HYD,2024-05_AB_2431.0_4.0,2024-05-04 08:16:48
122.00,0.00,0.00,HYD,2024-05_AB_2431.0_4.0,2024-05-04 08:16:48
,,,HYD,2024-05_AB_2431.0_4.0,2024-05-04 08:16:51
122.00,0.00,0.00,HYD,2024-05_AB_2431.0_4.0,2024-05-04 08:16:51
,,,HYD,2024-05_AB_2431.0_4.0,2024-05-04 08:17:03
122.00,0.00,0.00,HYD,2024-05_AB_2431.0_4.0,2024-05-04 08:17:03
,,,BBI,2024-05_AB_2384.0_4.0,2024-05-04 08:17:36
0.00,0.00,0.00,BBI,2024-05_AB_2384.0_4.0,2024-05-04 08:17:36
,,,GOX,2024-05_AB_2142.0_4.0,2024-05-04 08:17:39
0.00,0.00,0.00,GOX,2024-05_AB_2142.0_4.0,2024-05-04 08:17:39
,,,AMD,2024-05_AB_2108.0_4.0,2024-05-04 08:21:11
0.00,0.00,0.00,AMD,2024-05_AB_2108.0_4.0,2024-05-04 08:21:11
,,,BLR,2024-05_AB_2364.0_4.0,2024-05-04 08:22:29
512.00,0.00,0.00,BLR,2024-05_AB_2364.0_4.0,2024-05-04 08:22:29
,,,BLR,2024-05_AB_2364.0_4.0,2024-05-04 08:22:54
512.00,0.00,0.00,BLR,2024-05_AB_2364.0_4.0,2024-05-04 08:22:54
,,,IXB,2024-05_AB_2386.0_6.0,2024-05-04 08:24:39
0.00,0.00,0.00,IXB,2024-05_AB_2386.0_6.0,2024-05-04 08:24:39
,,,GOX,2024-05_AB_2624.0_8.0,2024-05-04 08:24:39
0.00,0.00,0.00,GOX,2024-05_AB_2624.0_8.0,2024-05-04 08:24:39
,,,DEL,2024-05_AB_2378.0_6.0,2024-05-04 08:24:39
0.00,0.00,0.00,DEL,2024-05_AB_2378.0_6.0,2024-05-04 08:24:40
,,,BLR,2024-05_AB_2561.0_7.0,2024-05-04 08:24:40
0.00,0.00,0.00,BLR,2024-05_AB_2561.0_7.0,2024-05-04 08:24:40
,,,BLR,2024-05_AB_2628.0_8.0,2024-05-04 08:24:40
0.00,0.00,0.00,BLR,2024-05_AB_2628.0_8.0,2024-05-04 08:24:40
,,,DEL,2024-05_AB_2334.0_6.0,2024-05-04 08:24:40
0.00,0.00,0.00,DEL,2024-05_AB_2334.0_6.0,2024-05-04 08:24:40
,,,AMD,2024-05_AB_2508.0_9.0,2024-05-04 08:24:40
0.00,0.00,0.00,AMD,2024-05_AB_2508.0_9.0,2024-05-04 08:24:40
,,,GOX,2024-05_AB_2371.0_7.0,2024-05-04 08:24:40
0.00,0.00,0.00,GOX,2024-05_AB_2371.0_7.0,2024-05-04 08:24:40
,,,PNQ,2024-05_AB_2318.0_9.0,2024-05-04 08:24:40
0.00,0.00,0.00,PNQ,2024-05_AB_2318.0_9.0,2024-05-04 08:24:40
,,,DEL,2024-05_AB_2630.0_7.0,2024-05-04 08:24:40
0.00,0.00,0.00,DEL,2024-05_AB_2630.0_7.0,2024-05-04 08:24:40
,,,AMD,2024-05_AB_2342.0_6.0,2024-05-04 08:24:40
0.00,0.00,0.00,AMD,2024-05_AB_2342.0_6.0,2024-05-04 08:24:40
,,,GOX,2024-05_AB_2379.0_7.0,2024-05-04 08:24:41
0.00,0.00,0.00,GOX,2024-05_AB_2379.0_7.0,2024-05-04 08:24:41
,,,DEL,2024-05_AB_2355.0_7.0,2024-05-04 08:24:41
0.00,0.00,0.00,DEL,2024-05_AB_2355.0_7.0,2024-05-04 08:24:41
,,,PNQ,2024-05_AB_2365.0_8.0,2024-05-04 08:24:41
0.00,0.00,0.00,PNQ,2024-05_AB_2365.0_8.0,2024-05-04 08:24:41
,,,GOX,2024-05_AB_2629.0_9.0,2024-05-04 08:24:41
0.00,0.00,0.00,GOX,2024-05_AB_2629.0_9.0,2024-05-04 08:24:41
,,,PNQ,2024-05_AB_2318.0_6.0,2024-05-04 08:24:41
0.00,0.00,0.00,PNQ,2024-05_AB_2318.0_6.0,2024-05-04 08:24:41
,,,AMD,2024-05_AB_2342.0_9.0,2024-05-04 08:24:42
0.00,0.00,0.00,AMD,2024-05_AB_2342.0_9.0,2024-05-04 08:24:42
,,,BOM,2024-05_AB_2642.0_7.0,2024-05-04 08:24:42
0.00,0.00,0.00,BOM,2024-05_AB_2642.0_7.0,2024-05-04 08:24:42
,,,AMD,2024-05_AB_2508.0_6.0,2024-05-04 08:24:42
0.00,0.00,0.00,AMD,2024-05_AB_2508.0_6.0,2024-05-04 08:24:42
,,,GOX,2024-05_AB_2627.0_8.0,2024-05-04 08:24:42
0.00,0.00,0.00,GOX,2024-05_AB_2627.0_8.0,2024-05-04 08:24:42
,,,BOM,2024-05_AB_2385.0_6.0,2024-05-04 08:24:42
0.00,0.00,0.00,BOM,2024-05_AB_2385.0_6.0,2024-05-04 08:24:42
,,,DEL,2024-05_AB_2378.0_9.0,2024-05-04 08:24:42
0.00,0.00,0.00,DEL,2024-05_AB_2378.0_9.0,2024-05-04 08:24:42
,,,DEL,2024-05_AB_2334.0_9.0,2024-05-04 08:24:42
0.00,0.00,0.00,DEL,2024-05_AB_2334.0_9.0,2024-05-04 08:24:42
,,,BOM,2024-05_AB_2120.0_6.0,2024-05-04 08:24:42
0.00,0.00,0.00,BOM,2024-05_AB_2120.0_6.0,2024-05-04 08:24:42
,,,AMD,2024-05_AB_2342.0_7.0,2024-05-04 08:24:43
0.00,0.00,0.00,AMD,2024-05_AB_2342.0_7.0,2024-05-04 08:24:43
,,,CCU,2024-05_AB_2564.0_7.0,2024-05-04 08:24:43
0.00,0.00,0.00,CCU,2024-05_AB_2564.0_7.0,2024-05-04 08:24:43
,,,DEL,2024-05_AB_2378.0_7.0,2024-05-04 08:24:43
0.00,0.00,0.00,DEL,2024-05_AB_2378.0_7.0,2024-05-04 08:24:43
,,,DEL,2024-05_AB_2334.0_7.0,2024-05-04 08:24:44
0.00,0.00,0.00,DEL,2024-05_AB_2334.0_7.0,2024-05-04 08:24:44
,,,BLR,2024-05_AB_2628.0_9.0,2024-05-04 08:24:44
0.00,0.00,0.00,BLR,2024-05_AB_2628.0_9.0,2024-05-04 08:24:44
,,,BLR,2024-05_AB_2437.0_8.0,2024-05-04 08:24:44
0.00,0.00,0.00,BLR,2024-05_AB_2437.0_8.0,2024-05-04 08:24:44
,,,IXZ,2024-05_AB_2486.0_8.0,2024-05-04 08:24:44
,,,MAA,2024-05_AB_2486.0_8.0,2024-05-04 08:24:44
0.00,0.00,0.00,MAA,2024-05_AB_2486.0_8.0,2024-05-04 08:24:44
0.00,0.00,0.00,IXZ,2024-05_AB_2486.0_8.0,2024-05-04 08:24:44
,,,GOX,2024-05_AB_2624.0_9.0,2024-05-04 08:24:44
0.00,0.00,0.00,GOX,2024-05_AB_2624.0_9.0,2024-05-04 08:24:44
,,,BLR,2024-05_AB_2364.0_8.0,2024-05-04 08:24:44
0.00,0.00,0.00,BLR,2024-05_AB_2364.0_8.0,2024-05-04 08:24:44
,,,DEL,2024-05_AB_2146.0_6.0,2024-05-04 08:24:44
0.00,0.00,0.00,DEL,2024-05_AB_2146.0_6.0,2024-05-04 08:24:44
,,,PNQ,2024-05_AB_2509.0_8.0,2024-05-04 08:24:44
0.00,0.00,0.00,PNQ,2024-05_AB_2509.0_8.0,2024-05-04 08:24:44
,,,BLR,2024-05_AB_2485.0_8.0,2024-05-04 08:24:45
,,,MAA,2024-05_AB_2485.0_8.0,2024-05-04 08:24:45
0.00,0.00,0.00,MAA,2024-05_AB_2485.0_8.0,2024-05-04 08:24:45
0.00,0.00,0.00,BLR,2024-05_AB_2485.0_8.0,2024-05-04 08:24:45
