total_cargo,total_eic,total_mail,departure_airport,combined,timestamp
0.0,0.0,0.0,CWB,2024-05_ZY_3934.0_30.0,2024-05-01 00:31:39
0.0,0.0,0.0,CAC,2024-05_ZY_6095.0_30.0,2024-05-01 00:31:40
0.0,0.0,0.0,LEC,2024-05_ZY_5196.0_30.0,2024-05-01 00:31:41
0.0,0.0,0.0,IPN,2024-05_ZY_3890.0_30.0,2024-05-01 00:31:41
0.0,0.0,0.0,CNF,2024-05_ZY_5081.0_30.0,2024-05-01 00:31:42
0.0,0.0,0.0,CNF,2024-05_ZY_5194.0_30.0,2024-05-01 00:31:42
0.0,0.0,0.0,VCP,2024-05_ZY_5926.0_29.0,2024-05-01 00:31:43
0.0,0.0,0.0,FEN,2024-05_ZY_5467.0_30.0,2024-05-01 00:31:43
0.0,0.0,0.0,REC,2024-05_ZY_5255.0_30.0,2024-05-01 00:31:43
0.0,0.0,0.0,VCP,2024-05_ZY_3783.0_29.0,2024-05-01 00:31:43
0.0,0.0,0.0,PMG,2024-05_ZY_5927.0_29.0,2024-05-01 00:31:43
0.0,0.0,0.0,FEN,2024-05_ZY_5091.0_30.0,2024-05-01 00:31:43
0.0,0.0,0.0,SDU,2024-05_ZY_3935.0_29.0,2024-05-01 00:31:44
0.0,0.0,0.0,REC,2024-05_ZY_5466.0_30.0,2024-05-01 00:31:44
0.0,0.0,0.0,SDU,2024-05_ZY_3936.0_30.0,2024-05-01 00:31:45
0.0,0.0,0.0,CNF,2024-05_ZY_3908.0_30.0,2024-05-01 00:31:45
0.0,0.0,0.0,VCP,2024-05_ZY_3917.0_29.0,2024-05-01 00:31:47
0.0,0.0,0.0,CNF,2024-05_ZY_6008.0_30.0,2024-05-01 00:31:47
0.0,0.0,0.0,VCP,2024-05_ZY_5951.0_30.0,2024-05-01 00:31:48
0.0,0.0,0.0,CGH,2024-05_ZY_5797.0_30.0,2024-05-01 00:31:48
0.0,0.0,0.0,CAC,2024-05_ZY_5587.0_29.0,2024-05-01 00:31:48
0.0,0.0,0.0,LDB,2024-05_ZY_6057.0_30.0,2024-05-01 00:31:48
0.0,0.0,0.0,SDU,2024-05_ZY_5132.0_29.0,2024-05-01 00:31:49
0.0,0.0,0.0,VCP,2024-05_ZY_3932.0_30.0,2024-05-01 00:31:49
0.0,0.0,0.0,VCP,2024-05_ZY_5807.0_30.0,2024-05-01 00:31:49
0.0,0.0,0.0,SDU,2024-05_ZY_5118.0_30.0,2024-05-01 00:31:50
0.0,0.0,0.0,CNF,2024-05_ZY_3891.0_29.0,2024-05-01 00:31:50
0.0,0.0,0.0,CWB,2024-05_ZY_3966.0_30.0,2024-05-01 00:31:50
0.0,0.0,0.0,SDU,2024-05_ZY_7079.0_30.0,2024-05-01 00:31:50
0.0,0.0,0.0,LDB,2024-05_ZY_3855.0_30.0,2024-05-01 00:31:51
0.0,0.0,0.0,SDU,2024-05_ZY_7059.0_30.0,2024-05-01 00:31:51
0.0,0.0,0.0,SDU,2024-05_ZY_3927.0_30.0,2024-05-01 00:31:51
0.0,0.0,0.0,AAX,2024-05_ZY_6044.0_29.0,2024-05-01 00:31:52
0.0,0.0,0.0,CGH,2024-05_ZY_5008.0_29.0,2024-05-01 00:31:52
0.0,0.0,0.0,GIG,2024-05_ZY_3982.0_30.0,2024-05-01 00:31:52
0.0,0.0,0.0,VCP,2024-05_ZY_3783.0_30.0,2024-05-01 00:31:52
