total_cargo,total_eic,total_mail,departure_airport,combined,timestamp
0.00,0.00,0.00,CNF,2024-05_ZY_5244.0_3.0,2024-05-03 12:27:13
0.00,0.00,0.00,EEA,2024-05_ZY_3722.0_2.0,2024-05-03 12:27:14
,,,REC,2024-05_ZY_5560.0_3.0,2024-05-03 12:27:23
,,,UDI,2024-05_ZY_5814.0_3.0,2024-05-03 12:27:14
0.00,0.00,0.00,UDI,2024-05_ZY_5814.0_3.0,2024-05-03 12:27:14
,,,VCP,2024-05_ZY_5652.0_3.0,2024-05-03 12:27:17
0.00,0.00,0.00,VCP,2024-05_ZY_5652.0_3.0,2024-05-03 12:27:17
0.00,0.00,0.00,CFB,2024-05_ZY_5842.0_3.0,2024-05-03 12:27:15
,,,REC,2024-05_ZY_5035.0_2.0,2024-05-03 12:27:19
,,,JPA,2024-05_ZY_5069.0_3.0,2024-05-03 12:27:22
,,,FEN,2024-05_ZY_5467.0_3.0,2024-05-03 12:27:18
,,,CPV,2024-05_ZY_5252.0_3.0,2024-05-03 12:27:17
0.00,0.00,0.00,CPV,2024-05_ZY_5252.0_3.0,2024-05-03 12:27:17
,,,JTC,2024-05_ZY_5924.0_3.0,2024-05-03 12:27:32
,,,VCP,2024-05_ZY_5123.0_3.0,2024-05-03 12:27:17
0.00,0.00,0.00,VCP,2024-05_ZY_5123.0_3.0,2024-05-03 12:27:17
,,,REC,2024-05_ZY_7048.0_3.0,2024-05-03 12:27:34
,,,VCP,2024-05_ZY_3711.0_3.0,2024-05-03 12:27:20
0.00,0.00,0.00,VCP,2024-05_ZY_3711.0_3.0,2024-05-03 12:27:20
,,,CWB,2024-05_ZY_5020.0_3.0,2024-05-03 12:27:24
0.00,0.00,0.00,FEN,2024-05_ZY_5467.0_3.0,2024-05-03 12:27:18
,,,FEN,2024-05_ZY_5404.0_3.0,2024-05-03 12:27:19
0.00,0.00,0.00,FEN,2024-05_ZY_5404.0_3.0,2024-05-03 12:27:19
0.00,0.00,0.00,REC,2024-05_ZY_5035.0_2.0,2024-05-03 12:27:19
,,,AJU,2024-05_ZY_7049.0_3.0,2024-05-03 12:27:21
,,,REC,2024-05_ZY_3682.0_3.0,2024-05-03 12:27:20
0.00,0.00,0.00,REC,2024-05_ZY_3682.0_3.0,2024-05-03 12:27:20
,,,REC,2024-05_ZY_7173.0_3.0,2024-05-03 12:27:20
0.00,0.00,0.00,REC,2024-05_ZY_7173.0_3.0,2024-05-03 12:27:20
,,,VCP,2024-05_ZY_3918.0_3.0,2024-05-03 12:27:23
0.00,0.00,0.00,VCP,2024-05_ZY_3918.0_3.0,2024-05-03 12:27:23
0.00,0.00,0.00,AJU,2024-05_ZY_7049.0_3.0,2024-05-03 12:27:21
,,,CNF,2024-05_ZY_5771.0_3.0,2024-05-03 12:27:24
,,,NVT,2024-05_ZY_3704.0_3.0,2024-05-03 12:27:29
0.00,0.00,0.00,JPA,2024-05_ZY_5069.0_3.0,2024-05-03 12:27:22
,,,POA,2024-05_ZY_5301.0_2.0,2024-05-03 12:27:28
0.00,0.00,0.00,VCP,2024-05_ZY_17.0_3.0,2024-05-03 12:27:22
,,,REC,2024-05_ZY_5255.0_3.0,2024-05-03 12:27:23
0.00,0.00,0.00,REC,2024-05_ZY_5255.0_3.0,2024-05-03 12:27:23
0.00,0.00,0.00,REC,2024-05_ZY_5560.0_3.0,2024-05-03 12:27:23
,,,AJU,2024-05_ZY_3767.0_3.0,2024-05-03 12:27:26
,,,VCP,2024-05_ZY_9700.0_3.0,2024-05-03 12:27:36
,,,VCP,2024-05_ZY_3884.0_3.0,2024-05-03 12:27:35
0.00,0.00,0.00,VCP,2024-05_ZY_3884.0_3.0,2024-05-03 12:27:35
0.00,0.00,0.00,CNF,2024-05_ZY_5771.0_3.0,2024-05-03 12:27:24
,,,NAT,2024-05_ZY_5038.0_3.0,2024-05-03 12:27:29
,,,ORY,2024-05_ZY_9701.0_3.0,2024-05-03 12:27:24
0.00,0.00,0.00,ORY,2024-05_ZY_9701.0_3.0,2024-05-03 12:27:24
0.00,0.00,0.00,CWB,2024-05_ZY_5020.0_3.0,2024-05-03 12:27:24
,,,GYN,2024-05_ZY_128.0_3.0,2024-05-03 12:27:25
0.00,0.00,0.00,GYN,2024-05_ZY_128.0_3.0,2024-05-03 12:27:25
,,,CGH,2024-05_ZY_7024.0_3.0,2024-05-03 12:27:27
,,,FOR,2024-05_ZY_3528.0_3.0,2024-05-03 12:27:25
0.00,0.00,0.00,FOR,2024-05_ZY_3528.0_3.0,2024-05-03 12:27:25
,,,VCP,2024-05_ZY_5907.0_3.0,2024-05-03 12:27:25
0.00,0.00,0.00,VCP,2024-05_ZY_5907.0_3.0,2024-05-03 12:27:25
0.00,0.00,0.00,AJU,2024-05_ZY_3767.0_3.0,2024-05-03 12:27:26
,,,VCP,2024-05_ZY_110.0_3.0,2024-05-03 12:27:26
0.00,0.00,0.00,VCP,2024-05_ZY_110.0_3.0,2024-05-03 12:27:26
,,,SSA,2024-05_ZY_5253.0_3.0,2024-05-03 12:27:26
0.00,0.00,0.00,SSA,2024-05_ZY_5253.0_3.0,2024-05-03 12:27:26
,,,CAW,2024-05_ZY_3947.0_3.0,2024-05-03 12:27:27
0.00,0.00,0.00,CAW,2024-05_ZY_3947.0_3.0,2024-05-03 12:27:27
0.00,0.00,0.00,CGH,2024-05_ZY_7024.0_3.0,2024-05-03 12:27:27
,,,VCP,2024-05_ZY_3676.0_3.0,2024-05-03 12:27:27
0.00,0.00,0.00,VCP,2024-05_ZY_3676.0_3.0,2024-05-03 12:27:27
,,,MGF,2024-05_ZY_5611.0_3.0,2024-05-03 12:27:29
0.00,0.00,0.00,MGF,2024-05_ZY_5611.0_3.0,2024-05-03 12:27:29
,,,REC,2024-05_ZY_3742.0_3.0,2024-05-03 12:27:28
0.00,0.00,0.00,REC,2024-05_ZY_3742.0_3.0,2024-05-03 12:27:28
,,,REC,2024-05_ZY_3750.0_3.0,2024-05-03 12:27:30
0.00,0.00,0.00,POA,2024-05_ZY_5301.0_2.0,2024-05-03 12:27:28
0.00,0.00,0.00,NVT,2024-05_ZY_3704.0_3.0,2024-05-03 12:27:29
,,,GRU,2024-05_ZY_5193.0_3.0,2024-05-03 12:27:33
,,,REC,2024-05_ZY_5068.0_3.0,2024-05-03 12:27:29
0.00,0.00,0.00,REC,2024-05_ZY_5068.0_3.0,2024-05-03 12:27:29
0.00,0.00,0.00,NAT,2024-05_ZY_5038.0_3.0,2024-05-03 12:27:29
,,,SSA,2024-05_ZY_5386.0_3.0,2024-05-03 12:27:31
,,,VCP,2024-05_ZY_3728.0_2.0,2024-05-03 12:27:29
0.00,0.00,0.00,VCP,2024-05_ZY_3728.0_2.0,2024-05-03 12:27:29
,,,REC,2024-05_ZY_5429.0_3.0,2024-05-03 12:27:41
,,,SJP,2024-05_ZY_5794.0_3.0,2024-05-03 12:27:29
0.00,0.00,0.00,SJP,2024-05_ZY_5794.0_3.0,2024-05-03 12:27:29
0.00,0.00,0.00,REC,2024-05_ZY_3750.0_3.0,2024-05-03 12:27:30
,,,REC,2024-05_ZY_3992.0_3.0,2024-05-03 12:27:31
0.00,0.00,0.00,REC,2024-05_ZY_3992.0_3.0,2024-05-03 12:27:31
0.00,0.00,0.00,SSA,2024-05_ZY_5386.0_3.0,2024-05-03 12:27:31
,,,VCP,2024-05_ZY_3797.0_3.0,2024-05-03 12:27:36
,,,GIG,2024-05_ZY_51.0_3.0,2024-05-03 12:27:31
0.00,0.00,0.00,GIG,2024-05_ZY_51.0_3.0,2024-05-03 12:27:31
,,,REC,2024-05_ZY_5466.0_3.0,2024-05-03 12:27:34
0.00,0.00,0.00,REC,2024-05_ZY_5466.0_3.0,2024-05-03 12:27:34
0.00,0.00,0.00,JTC,2024-05_ZY_5924.0_3.0,2024-05-03 12:27:32
,,,CAC,2024-05_ZY_5587.0_3.0,2024-05-03 12:27:34
,,,CPV,2024-05_ZY_5565.0_3.0,2024-05-03 12:27:32
0.00,0.00,0.00,CPV,2024-05_ZY_5565.0_3.0,2024-05-03 12:27:32
,,,CGH,2024-05_ZY_7052.0_3.0,2024-05-03 12:27:35
0.00,0.00,0.00,CGH,2024-05_ZY_7052.0_3.0,2024-05-03 12:27:35
,,,FOR,2024-05_ZY_3871.0_3.0,2024-05-03 12:27:32
0.00,0.00,0.00,FOR,2024-05_ZY_3871.0_3.0,2024-05-03 12:27:32
0.00,0.00,0.00,GRU,2024-05_ZY_5193.0_3.0,2024-05-03 12:27:33
,,,SDU,2024-05_ZY_7079.0_3.0,2024-05-03 12:27:35
0.00,0.00,0.00,SDU,2024-05_ZY_7079.0_3.0,2024-05-03 12:27:35
,,,SDU,2024-05_ZY_3894.0_3.0,2024-05-03 12:27:35
0.00,0.00,0.00,SDU,2024-05_ZY_3894.0_3.0,2024-05-03 12:27:35
,,,NAT,2024-05_ZY_7172.0_3.0,2024-05-03 12:27:33
0.00,0.00,0.00,NAT,2024-05_ZY_7172.0_3.0,2024-05-03 12:27:33
,,,SDU,2024-05_ZY_5118.0_3.0,2024-05-03 12:27:36
0.00,0.00,0.00,REC,2024-05_ZY_7048.0_3.0,2024-05-03 12:27:34
,,,VCP,2024-05_ZY_5926.0_3.0,2024-05-03 12:27:36
,,,REC,2024-05_ZY_3514.0_3.0,2024-05-03 12:27:34
0.00,0.00,0.00,REC,2024-05_ZY_3514.0_3.0,2024-05-03 12:27:34
,,,REC,2024-05_ZY_6035.0_3.0,2024-05-03 12:27:37
0.00,0.00,0.00,REC,2024-05_ZY_6035.0_3.0,2024-05-03 12:27:37
,,,VCP,2024-05_ZY_5309.0_2.0,2024-05-03 12:27:34
0.00,0.00,0.00,VCP,2024-05_ZY_5309.0_2.0,2024-05-03 12:27:34
0.00,0.00,0.00,CAC,2024-05_ZY_5587.0_3.0,2024-05-03 12:27:34
,,,IOS,2024-05_ZY_3839.0_3.0,2024-05-03 12:27:39
0.00,0.00,0.00,IOS,2024-05_ZY_3839.0_3.0,2024-05-03 12:27:39
,,,FOR,2024-05_ZY_5036.0_2.0,2024-05-03 12:27:35
0.00,0.00,0.00,FOR,2024-05_ZY_5036.0_2.0,2024-05-03 12:27:35
,,,CPV,2024-05_ZY_5325.0_3.0,2024-05-03 12:27:38
,,,VCP,2024-05_ZY_3667.0_3.0,2024-05-03 12:27:35
0.00,0.00,0.00,VCP,2024-05_ZY_3667.0_3.0,2024-05-03 12:27:35
,,,JPA,2024-05_ZY_3834.0_3.0,2024-05-03 12:27:38
0.00,0.00,0.00,JPA,2024-05_ZY_3834.0_3.0,2024-05-03 12:27:38
,,,REC,2024-05_ZY_5843.0_3.0,2024-05-03 12:27:38
,,,SDU,2024-05_ZY_91.0_3.0,2024-05-03 12:27:45
0.00,0.00,0.00,SDU,2024-05_ZY_91.0_3.0,2024-05-03 12:27:45
0.00,0.00,0.00,SDU,2024-05_ZY_5118.0_3.0,2024-05-03 12:27:36
,,,GIG,2024-05_ZY_3628.0_3.0,2024-05-03 12:27:38
0.00,0.00,0.00,GIG,2024-05_ZY_3628.0_3.0,2024-05-03 12:27:38
,,,NAT,2024-05_ZY_3669.0_3.0,2024-05-03 12:27:36
0.00,0.00,0.00,NAT,2024-05_ZY_3669.0_3.0,2024-05-03 12:27:36
0.00,0.00,0.00,VCP,2024-05_ZY_9700.0_3.0,2024-05-03 12:27:36
,,,SJP,2024-05_ZY_5876.0_3.0,2024-05-03 12:27:39
0.00,0.00,0.00,SJP,2024-05_ZY_5876.0_3.0,2024-05-03 12:27:39
,,,GPB,2024-05_ZY_3712.0_3.0,2024-05-03 12:27:39
0.00,0.00,0.00,VCP,2024-05_ZY_3797.0_3.0,2024-05-03 12:27:36
,,,VCP,2024-05_ZY_123.0_3.0,2024-05-03 12:27:39
0.00,0.00,0.00,VCP,2024-05_ZY_5926.0_3.0,2024-05-03 12:27:37
,,,CWB,2024-05_ZY_3818.0_3.0,2024-05-03 12:27:39
,,,GRU,2024-05_ZY_6098.0_3.0,2024-05-03 12:27:37
0.00,0.00,0.00,GRU,2024-05_ZY_6098.0_3.0,2024-05-03 12:27:37
,,,REC,2024-05_ZY_3619.0_3.0,2024-05-03 12:27:42
0.00,0.00,0.00,REC,2024-05_ZY_3619.0_3.0,2024-05-03 12:27:42
,,,REC,2024-05_ZY_5403.0_3.0,2024-05-03 12:27:37
0.00,0.00,0.00,REC,2024-05_ZY_5403.0_3.0,2024-05-03 12:27:37
,,,REC,2024-05_ZY_7027.0_3.0,2024-05-03 12:27:41
,,,CNF,2024-05_ZY_5420.0_3.0,2024-05-03 12:27:39
0.00,0.00,0.00,CNF,2024-05_ZY_5420.0_3.0,2024-05-03 12:27:39
,,,CNF,2024-05_ZY_5264.0_3.0,2024-05-03 12:27:38
0.00,0.00,0.00,CNF,2024-05_ZY_5264.0_3.0,2024-05-03 12:27:38
0.00,0.00,0.00,CPV,2024-05_ZY_5325.0_3.0,2024-05-03 12:27:38
,,,LDB,2024-05_ZY_3855.0_3.0,2024-05-03 12:27:40
,,,MOC,2024-05_ZY_5421.0_3.0,2024-05-03 12:27:38
0.00,0.00,0.00,MOC,2024-05_ZY_5421.0_3.0,2024-05-03 12:27:38
0.00,0.00,0.00,REC,2024-05_ZY_5843.0_3.0,2024-05-03 12:27:38
,,,IZA,2024-05_ZY_3631.0_3.0,2024-05-03 12:27:41
,,,SDU,2024-05_ZY_5905.0_3.0,2024-05-03 12:27:42
0.00,0.00,0.00,SDU,2024-05_ZY_5905.0_3.0,2024-05-03 12:27:42
,,,VCP,2024-05_ZY_5970.0_3.0,2024-05-03 12:27:41
,,,MII,2024-05_ZY_5222.0_3.0,2024-05-03 12:27:41
0.00,0.00,0.00,MII,2024-05_ZY_5222.0_3.0,2024-05-03 12:27:41
0.00,0.00,0.00,VCP,2024-05_ZY_123.0_3.0,2024-05-03 12:27:39
,,,VCP,2024-05_ZY_5910.0_3.0,2024-05-03 12:27:43
0.00,0.00,0.00,CWB,2024-05_ZY_3818.0_3.0,2024-05-03 12:27:39
0.00,0.00,0.00,GPB,2024-05_ZY_3712.0_3.0,2024-05-03 12:27:39
,,,MCZ,2024-05_ZY_5344.0_3.0,2024-05-03 12:27:42
,,,POA,2024-05_ZY_5438.0_3.0,2024-05-03 12:27:43
0.00,0.00,0.00,POA,2024-05_ZY_5438.0_3.0,2024-05-03 12:27:43
,,,VIX,2024-05_ZY_5413.0_3.0,2024-05-03 12:27:40
0.00,0.00,0.00,VIX,2024-05_ZY_5413.0_3.0,2024-05-03 12:27:40
0.00,0.00,0.00,LDB,2024-05_ZY_3855.0_3.0,2024-05-03 12:27:40
,,,CWB,2024-05_ZY_5845.0_3.0,2024-05-03 12:27:44
0.00,0.00,0.00,IZA,2024-05_ZY_3631.0_3.0,2024-05-03 12:27:41
,,,AJU,2024-05_ZY_5502.0_3.0,2024-05-03 12:27:44
0.00,0.00,0.00,VCP,2024-05_ZY_5970.0_3.0,2024-05-03 12:27:41
,,,SSA,2024-05_ZY_6034.0_3.0,2024-05-03 12:27:44
0.00,0.00,0.00,REC,2024-05_ZY_5429.0_3.0,2024-05-03 12:27:41
,,,SSA,2024-05_ZY_3845.0_3.0,2024-05-03 12:27:44
0.00,0.00,0.00,SSA,2024-05_ZY_3845.0_3.0,2024-05-03 12:27:44
0.00,0.00,0.00,REC,2024-05_ZY_7027.0_3.0,2024-05-03 12:27:41
,,,FOR,2024-05_ZY_3913.0_3.0,2024-05-03 12:27:45
,,,SDU,2024-05_ZY_7059.0_3.0,2024-05-03 12:27:41
0.00,0.00,0.00,SDU,2024-05_ZY_7059.0_3.0,2024-05-03 12:27:41
,,,SSA,2024-05_ZY_3730.0_3.0,2024-05-03 12:27:42
0.00,0.00,0.00,SSA,2024-05_ZY_3730.0_3.0,2024-05-03 12:27:42
0.00,0.00,0.00,MCZ,2024-05_ZY_5344.0_3.0,2024-05-03 12:27:42
,,,CWB,2024-05_ZY_5407.0_3.0,2024-05-03 12:27:44
0.00,0.00,0.00,CWB,2024-05_ZY_5407.0_3.0,2024-05-03 12:27:44
,,,REC,2024-05_ZY_5566.0_3.0,2024-05-03 12:27:42
0.00,0.00,0.00,REC,2024-05_ZY_5566.0_3.0,2024-05-03 12:27:42
,,,CWB,2024-05_ZY_5031.0_3.0,2024-05-03 12:27:44
0.00,0.00,0.00,CWB,2024-05_ZY_5031.0_3.0,2024-05-03 12:27:44
0.00,0.00,0.00,VCP,2024-05_ZY_5910.0_3.0,2024-05-03 12:27:43
,,,SDU,2024-05_ZY_3898.0_3.0,2024-05-03 12:27:47
0.00,0.00,0.00,SDU,2024-05_ZY_3898.0_3.0,2024-05-03 12:27:47
,,,FOR,2024-05_ZY_5151.0_3.0,2024-05-03 12:27:45
0.00,0.00,0.00,FOR,2024-05_ZY_5151.0_3.0,2024-05-03 12:27:46
,,,REC,2024-05_ZY_3844.0_3.0,2024-05-03 12:27:43
0.00,0.00,0.00,REC,2024-05_ZY_3844.0_3.0,2024-05-03 12:27:43
,,,PMG,2024-05_ZY_5927.0_3.0,2024-05-03 12:27:46
0.00,0.00,0.00,SSA,2024-05_ZY_6034.0_3.0,2024-05-03 12:27:44
0.00,0.00,0.00,AJU,2024-05_ZY_5502.0_3.0,2024-05-03 12:27:44
,,,VCP,2024-05_ZY_5584.0_3.0,2024-05-03 12:27:46
0.00,0.00,0.00,VCP,2024-05_ZY_5584.0_3.0,2024-05-03 12:27:46
,,,SDU,2024-05_ZY_3927.0_3.0,2024-05-03 12:27:46
0.00,0.00,0.00,CWB,2024-05_ZY_5845.0_3.0,2024-05-03 12:27:44
,,,GIG,2024-05_ZY_197.0_3.0,2024-05-03 12:27:46
,,,GRU,2024-05_ZY_5390.0_3.0,2024-05-03 12:27:44
0.00,0.00,0.00,GRU,2024-05_ZY_5390.0_3.0,2024-05-03 12:27:44
,,,CNF,2024-05_ZY_5751.0_3.0,2024-05-03 12:27:49
,,,CGH,2024-05_ZY_3610.0_3.0,2024-05-03 12:27:44
0.00,0.00,0.00,CGH,2024-05_ZY_3610.0_3.0,2024-05-03 12:27:44
,,,GRU,2024-05_ZY_5826.0_3.0,2024-05-03 12:27:51
,,,JDO,2024-05_ZY_3721.0_3.0,2024-05-03 12:27:48
0.00,0.00,0.00,JDO,2024-05_ZY_3721.0_3.0,2024-05-03 12:27:48
0.00,0.00,0.00,FOR,2024-05_ZY_3913.0_3.0,2024-05-03 12:27:45
,,,CNF,2024-05_ZY_3627.0_3.0,2024-05-03 12:27:48
,,,VCP,2024-05_ZY_94.0_3.0,2024-05-03 12:27:46
0.00,0.00,0.00,VCP,2024-05_ZY_94.0_3.0,2024-05-03 12:27:46
,,,VCP,2024-05_ZY_3917.0_3.0,2024-05-03 12:27:49
0.00,0.00,0.00,PMG,2024-05_ZY_5927.0_3.0,2024-05-03 12:27:46
,,,GIG,2024-05_ZY_5208.0_3.0,2024-05-03 12:27:48
,,,SDU,2024-05_ZY_3777.0_3.0,2024-05-03 12:27:48
0.00,0.00,0.00,SDU,2024-05_ZY_3777.0_3.0,2024-05-03 12:27:48
,,,SSA,2024-05_ZY_3840.0_3.0,2024-05-03 12:27:46
0.00,0.00,0.00,SSA,2024-05_ZY_3840.0_3.0,2024-05-03 12:27:46
0.00,0.00,0.00,GIG,2024-05_ZY_197.0_3.0,2024-05-03 12:27:46
,,,SDU,2024-05_ZY_3936.0_3.0,2024-05-03 12:27:50
0.00,0.00,0.00,SDU,2024-05_ZY_3927.0_3.0,2024-05-03 12:27:46
,,,POA,2024-05_ZY_5717.0_3.0,2024-05-03 12:27:48
,,,VCP,2024-05_ZY_3932.0_3.0,2024-05-03 12:27:49
,,,NAT,2024-05_ZY_5714.0_3.0,2024-05-03 12:27:46
0.00,0.00,0.00,NAT,2024-05_ZY_5714.0_3.0,2024-05-03 12:27:46
,,,SDU,2024-05_ZY_5132.0_3.0,2024-05-03 12:27:49
,,,GIG,2024-05_ZY_3982.0_3.0,2024-05-03 12:27:50
0.00,0.00,0.00,GIG,2024-05_ZY_3982.0_3.0,2024-05-03 12:27:50
,,,POA,2024-05_ZY_111.0_3.0,2024-05-03 12:27:47
0.00,0.00,0.00,POA,2024-05_ZY_111.0_3.0,2024-05-03 12:27:47
0.00,0.00,0.00,CNF,2024-05_ZY_3627.0_3.0,2024-05-03 12:27:48
,,,CGH,2024-05_ZY_7056.0_3.0,2024-05-03 12:27:50
,,,FEN,2024-05_ZY_5091.0_3.0,2024-05-03 12:27:48
0.00,0.00,0.00,FEN,2024-05_ZY_5091.0_3.0,2024-05-03 12:27:48
0.00,0.00,0.00,GIG,2024-05_ZY_5208.0_3.0,2024-05-03 12:27:48
,,,PNZ,2024-05_ZY_5299.0_3.0,2024-05-03 12:27:51
0.00,0.00,0.00,POA,2024-05_ZY_5717.0_3.0,2024-05-03 12:27:48
,,,VCP,2024-05_ZY_5141.0_3.0,2024-05-03 12:27:51
0.00,0.00,0.00,VCP,2024-05_ZY_5141.0_3.0,2024-05-03 12:27:51
0.00,0.00,0.00,VCP,2024-05_ZY_3932.0_3.0,2024-05-03 12:27:49
,,,CNF,2024-05_ZY_3908.0_3.0,2024-05-03 12:27:51
0.00,0.00,0.00,VCP,2024-05_ZY_3917.0_3.0,2024-05-03 12:27:49
,,,GIG,2024-05_ZY_5752.0_3.0,2024-05-03 12:27:51
0.00,0.00,0.00,SDU,2024-05_ZY_5132.0_3.0,2024-05-03 12:27:49
,,,CWB,2024-05_ZY_3605.0_3.0,2024-05-03 12:27:52
0.00,0.00,0.00,CNF,2024-05_ZY_5751.0_3.0,2024-05-03 12:27:49
,,,SMT,2024-05_ZY_5053.0_3.0,2024-05-03 12:27:52
,,,FOR,2024-05_ZY_5406.0_3.0,2024-05-03 12:27:50
0.00,0.00,0.00,FOR,2024-05_ZY_5406.0_3.0,2024-05-03 12:27:50
,,,SDU,2024-05_ZY_5645.0_3.0,2024-05-03 12:27:52
,,,SDU,2024-05_ZY_6032.0_3.0,2024-05-03 12:27:50
0.00,0.00,0.00,SDU,2024-05_ZY_6032.0_3.0,2024-05-03 12:27:50
,,,REC,2024-05_ZY_3715.0_3.0,2024-05-03 12:27:52
0.00,0.00,0.00,REC,2024-05_ZY_3715.0_3.0,2024-05-03 12:27:53
0.00,0.00,0.00,SDU,2024-05_ZY_3936.0_3.0,2024-05-03 12:27:50
,,,FOR,2024-05_ZY_3829.0_3.0,2024-05-03 12:27:53
0.00,0.00,0.00,FOR,2024-05_ZY_3829.0_3.0,2024-05-03 12:27:53
0.00,0.00,0.00,CGH,2024-05_ZY_7056.0_3.0,2024-05-03 12:27:50
,,,GYN,2024-05_ZY_5829.0_3.0,2024-05-03 12:27:53
0.00,0.00,0.00,GYN,2024-05_ZY_5829.0_3.0,2024-05-03 12:27:53
,,,VCP,2024-05_ZY_5586.0_3.0,2024-05-03 12:27:50
0.00,0.00,0.00,VCP,2024-05_ZY_5586.0_3.0,2024-05-03 12:27:50
,,,REC,2024-05_ZY_5718.0_3.0,2024-05-03 12:27:50
0.00,0.00,0.00,REC,2024-05_ZY_5718.0_3.0,2024-05-03 12:27:50
0.00,0.00,0.00,PNZ,2024-05_ZY_5299.0_3.0,2024-05-03 12:27:51
,,,CNF,2024-05_ZY_3948.0_3.0,2024-05-03 12:27:53
,,,SSA,2024-05_ZY_3778.0_3.0,2024-05-03 12:27:53
0.00,0.00,0.00,SSA,2024-05_ZY_3778.0_3.0,2024-05-03 12:27:53
,,,CGR,2024-05_ZY_5148.0_3.0,2024-05-03 12:27:51
0.00,0.00,0.00,CGR,2024-05_ZY_5148.0_3.0,2024-05-03 12:27:51
0.00,0.00,0.00,CNF,2024-05_ZY_3908.0_3.0,2024-05-03 12:27:51
,,,VCP,2024-05_ZY_3924.0_3.0,2024-05-03 12:27:56
0.00,0.00,0.00,VCP,2024-05_ZY_3924.0_3.0,2024-05-03 12:27:56
0.00,0.00,0.00,GIG,2024-05_ZY_5752.0_3.0,2024-05-03 12:27:51
,,,CGB,2024-05_ZY_3940.0_3.0,2024-05-03 12:27:54
0.00,0.00,0.00,GRU,2024-05_ZY_5826.0_3.0,2024-05-03 12:27:51
,,,CGH,2024-05_ZY_5006.0_3.0,2024-05-03 12:27:56
0.00,0.00,0.00,CWB,2024-05_ZY_3605.0_3.0,2024-05-03 12:27:52
,,,VCP,2024-05_ZY_3865.0_3.0,2024-05-03 12:27:54
0.00,0.00,0.00,SMT,2024-05_ZY_5053.0_3.0,2024-05-03 12:27:52
,,,AAX,2024-05_ZY_6044.0_3.0,2024-05-03 12:27:54
0.00,0.00,0.00,SDU,2024-05_ZY_5645.0_3.0,2024-05-03 12:27:52
,,,CGH,2024-05_ZY_7060.0_3.0,2024-05-03 12:27:55
,,,CGB,2024-05_ZY_5086.0_3.0,2024-05-03 12:27:59
0.00,0.00,0.00,CGB,2024-05_ZY_5086.0_3.0,2024-05-03 12:27:59
,,,FEN,2024-05_ZY_3418.0_3.0,2024-05-03 12:27:55
,,,VCP,2024-05_ZY_5305.0_3.0,2024-05-03 12:27:55
0.00,0.00,0.00,VCP,2024-05_ZY_5305.0_3.0,2024-05-03 12:27:55
,,,CGH,2024-05_ZY_3729.0_3.0,2024-05-03 12:27:58
0.00,0.00,0.00,CGH,2024-05_ZY_3729.0_3.0,2024-05-03 12:27:58
,,,CWB,2024-05_ZY_3862.0_3.0,2024-05-03 12:27:55
0.00,0.00,0.00,CNF,2024-05_ZY_3948.0_3.0,2024-05-03 12:27:53
,,,CWB,2024-05_ZY_5315.0_3.0,2024-05-03 12:27:56
0.00,0.00,0.00,CWB,2024-05_ZY_5315.0_3.0,2024-05-03 12:27:56
,,,PNZ,2024-05_ZY_5676.0_3.0,2024-05-03 12:27:56
0.00,0.00,0.00,PNZ,2024-05_ZY_5676.0_3.0,2024-05-03 12:27:56
,,,CGB,2024-05_ZY_5155.0_3.0,2024-05-03 12:27:54
0.00,0.00,0.00,CGB,2024-05_ZY_5155.0_3.0,2024-05-03 12:27:54
0.00,0.00,0.00,CGB,2024-05_ZY_3940.0_3.0,2024-05-03 12:27:54
,,,SDU,2024-05_ZY_3903.0_3.0,2024-05-03 12:27:56
0.00,0.00,0.00,VCP,2024-05_ZY_3865.0_3.0,2024-05-03 12:27:54
,,,REC,2024-05_ZY_3812.0_3.0,2024-05-03 12:27:56
,,,CNF,2024-05_ZY_5673.0_3.0,2024-05-03 12:27:54
0.00,0.00,0.00,CNF,2024-05_ZY_5673.0_3.0,2024-05-03 12:27:54
,,,CNF,2024-05_ZY_3985.0_3.0,2024-05-03 12:27:57
0.00,0.00,0.00,AAX,2024-05_ZY_6044.0_3.0,2024-05-03 12:27:54
,,,CWB,2024-05_ZY_5077.0_3.0,2024-05-03 12:27:57
0.00,0.00,0.00,CGH,2024-05_ZY_7060.0_3.0,2024-05-03 12:27:55
,,,CNF,2024-05_ZY_5114.0_3.0,2024-05-03 12:27:57
0.00,0.00,0.00,FEN,2024-05_ZY_3418.0_3.0,2024-05-03 12:27:55
,,,CWB,2024-05_ZY_3709.0_3.0,2024-05-03 12:27:57
,,,CNF,2024-05_ZY_186.0_3.0,2024-05-03 12:27:58
0.00,0.00,0.00,CNF,2024-05_ZY_186.0_3.0,2024-05-03 12:27:58
0.00,0.00,0.00,CWB,2024-05_ZY_3862.0_3.0,2024-05-03 12:27:55
,,,REC,2024-05_ZY_3642.0_3.0,2024-05-03 12:27:58
,,,REC,2024-05_ZY_5672.0_3.0,2024-05-03 12:27:58
0.00,0.00,0.00,REC,2024-05_ZY_5672.0_3.0,2024-05-03 12:27:58
0.00,0.00,0.00,CGH,2024-05_ZY_5006.0_3.0,2024-05-03 12:27:56
,,,CNF,2024-05_ZY_5455.0_3.0,2024-05-03 12:27:59
