combined,timestamp,blockfuel_main1,blockfuel_trim,takeofffuel_main1,takeofffuel_trim,trip_fuel,max_fuel_cap,minimum_tof,taxi_fuel,takeoff_fuel
2024-05_AB_2107.0_3.0,2024-05-03 17:52:05,,,,,2144.0,20724.0,,330.0,
2024-05_AB_2107.0_3.0,2024-05-03 17:52:05,,,,,,,,,
2024-05_AB_2439.0_4.0,2024-05-03 18:29:20,,,,,3279.0,21961.0,,330.0,6970.0
2024-05_AB_2439.0_4.0,2024-05-03 18:29:20,,,,,,,,,
2024-05_AB_2738.0_3.0,2024-05-03 18:48:42,,,,,3298.0,21961.0,,330.0,6770.0
2024-05_AB_2738.0_3.0,2024-05-03 18:48:42,,,,,,,,,
2024-05_AB_2107.0_3.0,2024-05-03 19:11:17,,,,,2144.0,20724.0,,330.0,6170.0
2024-05_AB_2107.0_3.0,2024-05-03 19:11:17,,,,,,,,,
2024-05_AB_2359.0_3.0,2024-05-03 21:50:49,,,,,5817.0,21961.0,,297.0,
2024-05_AB_2359.0_3.0,2024-05-03 21:50:49,,,,,,,,,
2024-05_AB_2359.0_3.0,2024-05-03 21:50:56,,,,,5817.0,21961.0,,297.0,9915.0
2024-05_AB_2359.0_3.0,2024-05-03 21:50:56,,,,,,,,,
2024-05_AB_2505.0_4.0,2024-05-03 21:54:50,,,,,2391.0,20724.0,,275.0,6369.0
2024-05_AB_2505.0_4.0,2024-05-03 21:54:50,,,,,,,,,
2024-05_AB_2359.0_3.0,2024-05-03 22:27:37,,,,,5817.0,21961.0,,297.0,9703.0
2024-05_AB_2359.0_3.0,2024-05-03 22:27:37,,,,,,,,,
2024-05_AB_2311.0_3.0,2024-05-03 22:44:36,,,,,2927.0,21961.0,,297.0,6875.0
2024-05_AB_2311.0_3.0,2024-05-03 22:44:36,,,,,,,,,
2024-05_AB_2311.0_3.0,2024-05-03 22:59:40,,,,,2927.0,21961.0,,297.0,6603.0
2024-05_AB_2311.0_3.0,2024-05-03 22:59:40,,,,,,,,,
2024-05_AB_2637.0_4.0,2024-05-03 23:23:40,,,,,5414.0,21961.0,,308.0,10592.0
2024-05_AB_2637.0_4.0,2024-05-03 23:23:40,,,,,,,,,
2024-05_AB_2485.0_4.0,2024-05-03 23:29:20,,,,,1582.0,21961.0,,341.0,5190.0
2024-05_AB_2485.0_4.0,2024-05-03 23:29:20,,,,,,,,,
2024-05_AB_2340.0_4.0,2024-05-03 23:29:48,,,,,,21961.0,,341.0,
2024-05_AB_2340.0_4.0,2024-05-03 23:29:48,,,,,,,,,
2024-05_AB_2340.0_4.0,2024-05-03 23:29:57,,,,,3481.0,21961.0,,341.0,7359.0
2024-05_AB_2340.0_4.0,2024-05-03 23:29:57,,,,,,,,,
2024-05_AB_2505.0_4.0,2024-05-03 23:34:31,,,,,2391.0,20724.0,,275.0,10525.0
2024-05_AB_2505.0_4.0,2024-05-03 23:34:31,,,,,,,,,
2024-05_AB_2421.0_4.0,2024-05-03 23:57:39,,,,,4882.0,21961.0,,341.0,
2024-05_AB_2421.0_4.0,2024-05-03 23:57:39,,,,,,,,,
2024-05_AB_2485.0_4.0,2024-05-04 00:02:16,,,,,1582.0,21961.0,,341.0,10259.0
2024-05_AB_2485.0_4.0,2024-05-04 00:02:16,,,,,,,,,
2024-05_AB_2485.0_4.0,2024-05-04 00:03:21,,,,,1582.0,21961.0,,341.0,11159.0
2024-05_AB_2485.0_4.0,2024-05-04 00:03:21,,,,,,,,,
2024-05_AB_2145.0_4.0,2024-05-04 00:08:34,,,,,,20724.0,,275.0,
2024-05_AB_2145.0_4.0,2024-05-04 00:08:34,,,,,,,,,
2024-05_AB_2145.0_4.0,2024-05-04 00:08:46,,,,,,20724.0,,275.0,7925.0
2024-05_AB_2145.0_4.0,2024-05-04 00:08:46,,,,,,,,,
2024-05_AB_2145.0_4.0,2024-05-04 00:08:50,,,,,2926.0,20724.0,,275.0,7925.0
2024-05_AB_2145.0_4.0,2024-05-04 00:08:50,,,,,,,,,
2024-05_AB_2624.0_4.0,2024-05-04 00:13:34,,,,,4402.0,21961.0,,165.0,
2024-05_AB_2624.0_4.0,2024-05-04 00:13:34,,,,,,,,,
2024-05_AB_2624.0_4.0,2024-05-04 00:14:36,,,,,4402.0,21961.0,,165.0,7835.0
2024-05_AB_2624.0_4.0,2024-05-04 00:14:36,,,,,,,,,
2024-05_AB_2109.0_4.0,2024-05-04 00:35:15,,,,,3372.0,21961.0,,341.0,7159.0
2024-05_AB_2109.0_4.0,2024-05-04 00:35:15,,,,,,,,,
2024-05_AB_2524.0_4.0,2024-05-04 00:37:17,,,,,,21961.0,,,10900.0
2024-05_AB_2524.0_4.0,2024-05-04 00:37:17,,,,,,,,,
2024-05_AB_2524.0_4.0,2024-05-04 00:37:25,,,,,25.0,21961.0,,275.0,10900.0
2024-05_AB_2524.0_4.0,2024-05-04 00:37:25,,,,,,,,,
2024-05_AB_2524.0_4.0,2024-05-04 00:37:30,,,,,2560.0,21961.0,,275.0,10900.0
2024-05_AB_2524.0_4.0,2024-05-04 00:37:30,,,,,,,,,
2024-05_AB_2524.0_4.0,2024-05-04 00:37:52,,,,,2560.0,21961.0,,275.0,10625.0
2024-05_AB_2524.0_4.0,2024-05-04 00:37:52,,,,,,,,,
2024-05_AB_2421.0_4.0,2024-05-04 00:38:50,,,,,4882.0,21961.0,,341.0,8759.0
2024-05_AB_2421.0_4.0,2024-05-04 00:38:50,,,,,,,,,
2024-05_AB_2736.0_4.0,2024-05-04 00:42:11,,,,,3440.0,21961.0,,,
2024-05_AB_2736.0_4.0,2024-05-04 00:42:11,,,,,,,,,
2024-05_AB_2736.0_4.0,2024-05-04 00:43:43,,,,,3440.0,21961.0,,341.0,7259.0
2024-05_AB_2736.0_4.0,2024-05-04 00:43:43,,,,,,,,,
2024-05_AB_2325.0_4.0,2024-05-04 00:52:56,,,,,4533.0,21961.0,,341.0,8659.0
2024-05_AB_2325.0_4.0,2024-05-04 00:52:56,,,,,,,,,
2024-05_AB_2372.0_4.0,2024-05-04 01:11:32,,,,,,21961.0,,341.0,10600.0
2024-05_AB_2372.0_4.0,2024-05-04 01:11:32,,,,,,,,,
2024-05_AB_2372.0_4.0,2024-05-04 01:11:36,,,,,6285.0,21961.0,,341.0,10600.0
2024-05_AB_2372.0_4.0,2024-05-04 01:11:36,,,,,,,,,
2024-05_AB_2372.0_4.0,2024-05-04 01:19:54,,,,,6285.0,21961.0,,341.0,10259.0
2024-05_AB_2372.0_4.0,2024-05-04 01:19:54,,,,,,,,,
2024-05_AB_2624.0_4.0,2024-05-04 01:29:41,,,,,4402.0,21961.0,,165.0,8638.0
2024-05_AB_2624.0_4.0,2024-05-04 01:29:41,,,,,,,,,
2024-05_AB_2624.0_4.0,2024-05-04 01:29:47,,,,,4825.0,21961.0,,165.0,8638.0
2024-05_AB_2624.0_4.0,2024-05-04 01:29:47,,,,,,,,,
2024-05_AB_2312.0_4.0,2024-05-04 01:30:16,,,,,2856.0,21961.0,,231.0,6269.0
2024-05_AB_2312.0_4.0,2024-05-04 01:30:16,,,,,,,,,
2024-05_AB_2624.0_4.0,2024-05-04 01:30:18,,,,,4825.0,21961.0,,165.0,8635.0
2024-05_AB_2624.0_4.0,2024-05-04 01:30:18,,,,,,,,,
2024-05_AB_2405.0_4.0,2024-05-04 01:42:13,,,,,,21961.0,,,12580.0
2024-05_AB_2405.0_4.0,2024-05-04 01:42:13,,,,,,,,,
2024-05_AB_2405.0_4.0,2024-05-04 01:42:21,,,,,4759.0,21961.0,,220.0,12580.0
2024-05_AB_2405.0_4.0,2024-05-04 01:42:21,,,,,,,,,
2024-05_AB_2485.0_4.0,2024-05-04 01:45:29,,,,,,21961.0,,220.0,
2024-05_AB_2485.0_4.0,2024-05-04 01:45:29,,,,,,,,,
2024-05_AB_2485.0_4.0,2024-05-04 01:45:34,,,,,,21961.0,,220.0,11080.0
2024-05_AB_2485.0_4.0,2024-05-04 01:45:34,,,,,,,,,
2024-05_AB_2485.0_4.0,2024-05-04 01:45:37,,,,,4525.0,21961.0,,220.0,11080.0
2024-05_AB_2485.0_4.0,2024-05-04 01:45:37,,,,,,,,,
2024-05_AB_2607.0_4.0,2024-05-04 01:45:50,,,,,4171.0,20724.0,,231.0,7869.0
2024-05_AB_2607.0_4.0,2024-05-04 01:45:50,,,,,,,,,
2024-05_AB_2375.0_4.0,2024-05-04 01:48:47,,,,,3399.0,21961.0,,341.0,7259.0
2024-05_AB_2375.0_4.0,2024-05-04 01:48:47,,,,,,,,,
2024-05_AB_2410.0_4.0,2024-05-04 01:51:58,,,,,,21961.0,,,8000.0
2024-05_AB_2410.0_4.0,2024-05-04 01:51:58,,,,,,,,,
2024-05_AB_2410.0_4.0,2024-05-04 01:52:06,,,,,3906.0,21961.0,,308.0,8000.0
2024-05_AB_2410.0_4.0,2024-05-04 01:52:06,,,,,,,,,
2024-05_AB_2410.0_4.0,2024-05-04 01:52:15,,,,,3906.0,21961.0,,308.0,7692.0
2024-05_AB_2410.0_4.0,2024-05-04 01:52:15,,,,,,,,,
2024-05_AB_2355.0_4.0,2024-05-04 02:00:50,,,,,,21961.0,,319.0,8381.0
2024-05_AB_2355.0_4.0,2024-05-04 02:00:50,,,,,,,,,
2024-05_AB_2355.0_4.0,2024-05-04 02:00:55,,,,,4721.0,21961.0,,319.0,8381.0
2024-05_AB_2355.0_4.0,2024-05-04 02:00:55,,,,,,,,,
2024-05_AB_2565.0_4.0,2024-05-04 02:17:00,,,,,2968.0,20724.0,,341.0,6700.0
2024-05_AB_2565.0_4.0,2024-05-04 02:17:00,,,,,,,,,
2024-05_AB_2565.0_4.0,2024-05-04 02:17:08,,,,,2968.0,20724.0,,341.0,6359.0
2024-05_AB_2565.0_4.0,2024-05-04 02:17:08,,,,,,,,,
2024-05_AB_2719.0_4.0,2024-05-04 02:29:11,,,,,4297.0,20724.0,,,
2024-05_AB_2719.0_4.0,2024-05-04 02:29:11,,,,,,,,,
2024-05_AB_2719.0_4.0,2024-05-04 02:29:18,,,,,4297.0,20724.0,,319.0,8181.0
2024-05_AB_2719.0_4.0,2024-05-04 02:29:18,,,,,,,,,
2024-05_AB_2524.0_4.0,2024-05-04 02:52:32,,,,,,21961.0,,308.0,8092.0
2024-05_AB_2524.0_4.0,2024-05-04 02:52:32,,,,,,,,,
2024-05_AB_2524.0_4.0,2024-05-04 02:52:38,,,,,4201.0,21961.0,,308.0,8092.0
2024-05_AB_2524.0_4.0,2024-05-04 02:52:38,,,,,,,,,
2024-05_AB_2850.0_4.0,2024-05-04 02:55:10,,,,,,21961.0,,341.0,9859.0
2024-05_AB_2850.0_4.0,2024-05-04 02:55:10,,,,,,,,,
2024-05_AB_2850.0_4.0,2024-05-04 02:55:14,,,,,5983.0,21961.0,,341.0,9859.0
2024-05_AB_2850.0_4.0,2024-05-04 02:55:14,,,,,,,,,
2024-05_AB_2638.0_4.0,2024-05-04 02:57:54,,,,,5743.0,21961.0,,187.0,9713.0
2024-05_AB_2638.0_4.0,2024-05-04 02:57:54,,,,,,,,,
2024-05_AB_2342.0_4.0,2024-05-04 03:11:30,,,,,,21961.0,,,10500.0
2024-05_AB_2342.0_4.0,2024-05-04 03:11:30,,,,,,,,,
2024-05_AB_2342.0_4.0,2024-05-04 03:11:38,,,,,,21961.0,,275.0,10500.0
2024-05_AB_2342.0_4.0,2024-05-04 03:11:38,,,,,,,,,
2024-05_AB_2342.0_4.0,2024-05-04 03:11:50,,,,,,21961.0,,275.0,10225.0
2024-05_AB_2342.0_4.0,2024-05-04 03:11:50,,,,,,,,,
2024-05_AB_2342.0_4.0,2024-05-04 03:12:24,,,,,2975.0,21961.0,,275.0,10225.0
2024-05_AB_2342.0_4.0,2024-05-04 03:12:24,,,,,,,,,
2024-05_AB_2342.0_4.0,2024-05-04 03:12:28,,,,,2975.0,21961.0,,275.0,10500.0
2024-05_AB_2342.0_4.0,2024-05-04 03:12:28,,,,,,,,,
2024-05_AB_2342.0_4.0,2024-05-04 03:12:44,,,,,2975.0,21961.0,,275.0,10225.0
2024-05_AB_2342.0_4.0,2024-05-04 03:12:44,,,,,,,,,
2024-05_AB_2323.0_4.0,2024-05-04 03:12:56,,,,,6413.0,21961.0,,341.0,11659.0
2024-05_AB_2323.0_4.0,2024-05-04 03:12:56,,,,,,,,,
2024-05_AB_2781.0_4.0,2024-05-04 03:20:29,,,,,,21961.0,,,6200.0
2024-05_AB_2781.0_4.0,2024-05-04 03:20:29,,,,,,,,,
2024-05_AB_2781.0_4.0,2024-05-04 03:20:36,,,,,2186.0,21961.0,,308.0,6200.0
2024-05_AB_2781.0_4.0,2024-05-04 03:20:36,,,,,,,,,
2024-05_AB_2781.0_4.0,2024-05-04 03:22:34,,,,,2186.0,21961.0,,308.0,5892.0
2024-05_AB_2781.0_4.0,2024-05-04 03:22:34,,,,,,,,,
2024-05_AB_2518.0_4.0,2024-05-04 03:32:37,,,,,3912.0,21961.0,,308.0,7592.0
2024-05_AB_2518.0_4.0,2024-05-04 03:32:37,,,,,,,,,
2024-05_AB_2462.0_4.0,2024-05-04 03:39:46,,,,,2183.0,21961.0,,352.0,5848.0
2024-05_AB_2462.0_4.0,2024-05-04 03:39:46,,,,,,,,,
2024-05_AB_2492.0_4.0,2024-05-04 03:55:49,,,,,4656.0,21961.0,,198.0,12402.0
2024-05_AB_2492.0_4.0,2024-05-04 03:55:49,,,,,,,,,
2024-05_AB_2612.0_4.0,2024-05-04 03:58:05,,,,,,21961.0,,,8200.0
2024-05_AB_2612.0_4.0,2024-05-04 03:58:05,,,,,,,,,
2024-05_AB_2612.0_4.0,2024-05-04 03:58:07,,,,,,21961.0,,352.0,8200.0
2024-05_AB_2612.0_4.0,2024-05-04 03:58:07,,,,,,,,,
2024-05_AB_2612.0_4.0,2024-05-04 03:58:12,,,,,4517.0,21961.0,,352.0,8200.0
2024-05_AB_2612.0_4.0,2024-05-04 03:58:12,,,,,,,,,
2024-05_AB_2102.0_4.0,2024-05-04 03:58:28,,,,,2604.0,21961.0,,308.0,8592.0
2024-05_AB_2102.0_4.0,2024-05-04 03:58:28,,,,,,,,,
2024-05_AB_2612.0_4.0,2024-05-04 03:58:29,,,,,4517.0,21961.0,,352.0,7848.0
2024-05_AB_2612.0_4.0,2024-05-04 03:58:29,,,,,,,,,
2024-05_AB_2565.0_4.0,2024-05-04 04:13:05,,,,,5683.0,20724.0,,231.0,9769.0
2024-05_AB_2565.0_4.0,2024-05-04 04:13:05,,,,,,,,,
2024-05_AB_2492.0_4.0,2024-05-04 04:34:14,,,,,4656.0,21961.0,10809.0,198.0,10809.0
2024-05_AB_2373.0_4.0,2024-05-04 04:34:18,,,,,5918.0,21961.0,9795.0,220.0,9795.0
2024-05_AB_2486.0_4.0,2024-05-04 04:34:21,,,,,4536.0,21961.0,7897.0,198.0,7897.0
2024-05_AB_2373.0_4.0,2024-05-04 04:34:22,,,,,6143.0,21961.0,10111.0,220.0,10111.0
2024-05_AB_2526.0_4.0,2024-05-04 04:34:29,,,,,4365.0,21961.0,10318.0,187.0,10318.0
2024-05_AB_2851.0_4.0,2024-05-04 04:34:33,,,,,5901.0,21961.0,9441.0,220.0,9441.0
2024-05_AB_2612.0_4.0,2024-05-04 04:34:43,,,,,4517.0,21961.0,7757.0,352.0,7757.0
2024-05_AB_2613.0_4.0,2024-05-04 04:34:43,,,,,4913.0,21961.0,11306.0,198.0,11306.0
2024-05_AB_2519.0_4.0,2024-05-04 04:34:44,,,,,4022.0,21961.0,7936.0,242.0,7936.0
2024-05_AB_2612.0_4.0,2024-05-04 04:34:47,,,,,4517.0,21961.0,7757.0,352.0,7757.0
2024-05_AB_2613.0_4.0,2024-05-04 04:34:48,,,,,4913.0,21961.0,11306.0,198.0,11306.0
2024-05_AB_2463.0_4.0,2024-05-04 04:34:50,,,,,2291.0,21961.0,6107.0,198.0,6107.0
2024-05_AB_2463.0_4.0,2024-05-04 04:34:51,,,,,2291.0,21961.0,6107.0,198.0,6107.0
2024-05_AB_2102.0_4.0,2024-05-04 04:34:53,,,,,2604.0,21961.0,8521.0,308.0,8521.0
2024-05_AB_2625.0_4.0,2024-05-04 04:34:54,,,,,4722.0,21961.0,8331.0,286.0,8331.0
2024-05_AB_2565.0_4.0,2024-05-04 04:34:55,,,,,5683.0,20724.0,9719.0,231.0,9719.0
2024-05_AB_2172.0_4.0,2024-05-04 04:34:56,,,,,5352.0,21961.0,9376.0,330.0,9376.0
2024-05_AB_2625.0_4.0,2024-05-04 04:34:57,,,,,4722.0,21961.0,8331.0,286.0,8331.0
2024-05_AB_2607.0_4.0,2024-05-04 04:34:59,,,,,2274.0,20724.0,5516.0,286.0,5516.0
2024-05_AB_2608.0_4.0,2024-05-04 04:35:00,,,,,2535.0,20724.0,8188.0,176.0,8188.0
2024-05_AB_2533.0_4.0,2024-05-04 04:35:01,,,,,2988.0,21961.0,10334.0,308.0,10334.0
2024-05_AB_2534.0_4.0,2024-05-04 04:35:02,,,,,3253.0,21961.0,6995.0,198.0,6995.0
2024-05_AB_2533.0_4.0,2024-05-04 04:35:03,,,,,2988.0,21961.0,10334.0,308.0,10334.0
2024-05_AB_2411.0_4.0,2024-05-04 04:35:04,,,,,5044.0,21961.0,9062.0,286.0,9062.0
2024-05_AB_2534.0_4.0,2024-05-04 04:35:05,,,,,3253.0,21961.0,6995.0,198.0,6995.0
2024-05_AB_2406.0_4.0,2024-05-04 04:35:06,,,,,4472.0,21961.0,8379.0,286.0,8379.0
2024-05_AB_2406.0_4.0,2024-05-04 04:35:07,,,,,4479.0,21961.0,8586.0,286.0,8586.0
2024-05_AB_2406.0_4.0,2024-05-04 04:35:08,,,,,4479.0,21961.0,8586.0,286.0,8586.0
2024-05_AB_2385.0_4.0,2024-05-04 04:35:09,,,,,5549.0,20724.0,9709.0,330.0,9709.0
2024-05_AB_2371.0_4.0,2024-05-04 04:35:10,,,,,2294.0,21961.0,6108.0,198.0,6108.0
2024-05_AB_2378.0_4.0,2024-05-04 04:35:11,,,,,4464.0,21961.0,8005.0,286.0,8005.0
2024-05_AB_2379.0_4.0,2024-05-04 04:35:13,,,,,4625.0,21961.0,8182.0,220.0,8182.0
2024-05_AB_2379.0_4.0,2024-05-04 04:35:14,,,,,4625.0,21961.0,8182.0,220.0,8182.0
2024-05_AB_2378.0_4.0,2024-05-04 04:35:15,,,,,4464.0,21961.0,8005.0,286.0,8005.0
2024-05_AB_2371.0_4.0,2024-05-04 04:35:17,,,,,2294.0,21961.0,6108.0,198.0,6108.0
2024-05_AB_2172.0_4.0,2024-05-04 04:35:34,,,,,5352.0,21961.0,9376.0,330.0,9470.0
2024-05_AB_2172.0_4.0,2024-05-04 04:35:34,,,,,,,,,
2024-05_AB_2486.0_4.0,2024-05-04 04:36:17,,,,,4536.0,21961.0,7897.0,198.0,7902.0
2024-05_AB_2486.0_4.0,2024-05-04 04:36:17,,,,,,,,,
2024-05_AB_2373.0_4.0,2024-05-04 04:40:11,,,,,6143.0,21961.0,10111.0,220.0,9880.0
2024-05_AB_2373.0_4.0,2024-05-04 04:40:11,,,,,,,,,
2024-05_AB_2373.0_4.0,2024-05-04 04:40:25,,,,,5918.0,21961.0,10111.0,220.0,9880.0
2024-05_AB_2373.0_4.0,2024-05-04 04:40:25,,,,,,,,,
2024-05_AB_2492.0_4.0,2024-05-04 04:48:43,,,,,4656.0,21961.0,10809.0,198.0,12402.0
2024-05_AB_2492.0_4.0,2024-05-04 04:48:43,,,,,,,,,
2024-05_AB_2102.0_4.0,2024-05-04 04:50:15,,,,,2604.0,21961.0,8521.0,308.0,8592.0
2024-05_AB_2102.0_4.0,2024-05-04 04:50:15,,,,,,,,,
2024-05_AB_2607.0_4.0,2024-05-04 04:56:14,,,,,2274.0,20724.0,5516.0,286.0,5614.0
2024-05_AB_2607.0_4.0,2024-05-04 04:56:14,,,,,,,,,
2024-05_AB_2612.0_4.0,2024-05-04 04:59:26,,,,,4517.0,21961.0,7757.0,352.0,7848.0
2024-05_AB_2612.0_4.0,2024-05-04 04:59:26,,,,,,,,,
2024-05_AB_2625.0_4.0,2024-05-04 05:02:24,,,,,4722.0,21961.0,8331.0,286.0,8800.0
2024-05_AB_2625.0_4.0,2024-05-04 05:02:24,,,,,,,,,
2024-05_AB_2625.0_4.0,2024-05-04 05:02:34,,,,,4722.0,21961.0,8331.0,286.0,8514.0
2024-05_AB_2625.0_4.0,2024-05-04 05:02:34,,,,,,,,,
2024-05_AB_2411.0_4.0,2024-05-04 05:21:39,,,,,5044.0,21961.0,9062.0,286.0,9114.0
2024-05_AB_2411.0_4.0,2024-05-04 05:21:39,,,,,,,,,
2024-05_AB_2533.0_4.0,2024-05-04 05:22:55,,,,,2988.0,21961.0,10334.0,308.0,10700.0
2024-05_AB_2533.0_4.0,2024-05-04 05:22:55,,,,,,,,,
2024-05_AB_2371.0_4.0,2024-05-04 05:23:19,,,,,2294.0,21961.0,6108.0,198.0,6202.0
2024-05_AB_2371.0_4.0,2024-05-04 05:23:19,,,,,,,,,
2024-05_AB_2533.0_4.0,2024-05-04 05:23:32,,,,,2988.0,21961.0,10334.0,308.0,10392.0
2024-05_AB_2533.0_4.0,2024-05-04 05:23:32,,,,,,,,,
2024-05_AB_2406.0_4.0,2024-05-04 05:25:42,,,,,4479.0,21961.0,8586.0,286.0,8714.0
2024-05_AB_2406.0_4.0,2024-05-04 05:25:42,,,,,,,,,
2024-05_AB_2323.0_4.0,2024-05-04 05:31:18,,,,,1512.0,21961.0,4935.0,220.0,4935.0
2024-05_AB_2385.0_4.0,2024-05-04 05:32:09,,,,,5549.0,20724.0,9709.0,330.0,9770.0
2024-05_AB_2385.0_4.0,2024-05-04 05:32:09,,,,,,,,,
2024-05_AB_2572.0_4.0,2024-05-04 05:33:19,,,,,4083.0,21961.0,7655.0,352.0,7655.0
2024-05_AB_2526.0_4.0,2024-05-04 05:33:43,,,,,4365.0,21961.0,10318.0,187.0,12300.0
2024-05_AB_2526.0_4.0,2024-05-04 05:33:43,,,,,,,,,
2024-05_AB_2127.0_4.0,2024-05-04 05:33:50,,,,,3961.0,21961.0,7769.0,330.0,7769.0
2024-05_AB_2498.0_4.0,2024-05-04 05:33:51,,,,,4254.0,21961.0,7640.0,330.0,7640.0
2024-05_AB_2526.0_4.0,2024-05-04 05:33:57,,,,,4365.0,21961.0,10318.0,187.0,12113.0
2024-05_AB_2526.0_4.0,2024-05-04 05:33:57,,,,,,,,,
2024-05_AB_2497.0_4.0,2024-05-04 05:34:22,,,,,4608.0,21961.0,10592.0,231.0,10592.0
2024-05_AB_2394.0_4.0,2024-05-04 05:34:53,,,,,1782.0,21961.0,5634.0,330.0,5634.0
2024-05_AB_2497.0_4.0,2024-05-04 05:36:54,,,,,4608.0,21961.0,10592.0,231.0,10592.0
2024-05_AB_2498.0_4.0,2024-05-04 05:37:55,,,,,4254.0,21961.0,7640.0,330.0,7640.0
2024-05_AB_2127.0_4.0,2024-05-04 05:38:26,,,,,3961.0,21961.0,7769.0,330.0,7769.0
2024-05_AB_2572.0_4.0,2024-05-04 05:39:58,,,,,4083.0,21961.0,7655.0,352.0,7655.0
2024-05_AB_2378.0_4.0,2024-05-04 05:42:32,,,,,4464.0,21961.0,8005.0,286.0,8014.0
2024-05_AB_2378.0_4.0,2024-05-04 05:42:32,,,,,,,,,
2024-05_AB_2324.0_4.0,2024-05-04 05:44:29,,,,,1685.0,21961.0,9185.0,154.0,9185.0
2024-05_AB_2463.0_4.0,2024-05-04 05:47:04,,,,,2291.0,21961.0,6107.0,198.0,6202.0
2024-05_AB_2463.0_4.0,2024-05-04 05:47:04,,,,,,,,,
2024-05_AB_2465.0_4.0,2024-05-04 05:57:01,,,,,2333.0,21961.0,6315.0,220.0,6315.0
2024-05_AB_2565.0_4.0,2024-05-04 06:01:02,,,,,5080.0,20724.0,8604.0,198.0,8604.0
2024-05_AB_2627.0_4.0,2024-05-04 06:02:32,,,,,2351.0,21961.0,6093.0,198.0,6093.0
2024-05_AB_2565.0_4.0,2024-05-04 06:03:33,,,,,5080.0,20724.0,8604.0,198.0,8604.0
2024-05_AB_2380.0_4.0,2024-05-04 06:06:05,,,,,1772.0,21961.0,5517.0,352.0,5517.0
2024-05_AB_2519.0_4.0,2024-05-04 06:09:44,,,,,4022.0,21961.0,7936.0,242.0,8200.0
2024-05_AB_2519.0_4.0,2024-05-04 06:09:44,,,,,,,,,
2024-05_AB_2519.0_4.0,2024-05-04 06:10:09,,,,,4022.0,21961.0,7936.0,242.0,7958.0
2024-05_AB_2519.0_4.0,2024-05-04 06:10:09,,,,,,,,,
2024-05_AB_2486.0_4.0,2024-05-04 06:15:36,,,,,1416.0,21961.0,5108.0,198.0,5108.0
2024-05_AB_2173.0_4.0,2024-05-04 06:19:37,,,,,5385.0,21961.0,9373.0,198.0,9373.0
2024-05_AB_2503.0_4.0,2024-05-04 06:30:38,,,,,6299.0,21961.0,13398.0,352.0,13398.0
2024-05_AB_2503.0_4.0,2024-05-04 06:34:39,,,,,6299.0,21961.0,13398.0,352.0,13398.0
2024-05_AB_2851.0_4.0,2024-05-04 06:41:47,,,,,5901.0,21961.0,9441.0,220.0,9480.0
2024-05_AB_2851.0_4.0,2024-05-04 06:41:47,,,,,,,,,
2024-05_AB_2451.0_4.0,2024-05-04 06:43:41,,,,,3971.0,21961.0,7194.0,352.0,7194.0
2024-05_AB_2572.0_4.0,2024-05-04 06:46:28,,,,,4083.0,21961.0,7655.0,352.0,7748.0
2024-05_AB_2572.0_4.0,2024-05-04 06:46:28,,,,,,,,,
2024-05_AB_2525.0_4.0,2024-05-04 06:49:12,,,,,4381.0,21961.0,10923.0,242.0,10923.0
2024-05_AB_2394.0_4.0,2024-05-04 06:52:30,,,,,1782.0,21961.0,5634.0,330.0,6000.0
2024-05_AB_2394.0_4.0,2024-05-04 06:52:30,,,,,,,,,
2024-05_AB_2394.0_4.0,2024-05-04 06:52:43,,,,,1782.0,21961.0,5634.0,330.0,5670.0
2024-05_AB_2394.0_4.0,2024-05-04 06:52:43,,,,,,,,,
2024-05_AB_2608.0_4.0,2024-05-04 06:59:30,,,,,2535.0,20724.0,8188.0,176.0,10524.0
2024-05_AB_2608.0_4.0,2024-05-04 06:59:30,,,,,,,,,
2024-05_AB_2323.0_4.0,2024-05-04 07:02:33,,,,,1512.0,21961.0,4935.0,220.0,5330.0
2024-05_AB_2323.0_4.0,2024-05-04 07:02:33,,,,,,,,,
2024-05_AB_2613.0_4.0,2024-05-04 07:03:37,,,,,4913.0,21961.0,11306.0,198.0,
2024-05_AB_2613.0_4.0,2024-05-04 07:03:37,,,,,,,,,
2024-05_AB_2613.0_4.0,2024-05-04 07:04:40,,,,,4913.0,21961.0,11306.0,198.0,11402.0
2024-05_AB_2613.0_4.0,2024-05-04 07:04:40,,,,,,,,,
2024-05_AB_2498.0_4.0,2024-05-04 07:13:32,,,,,4254.0,21961.0,7640.0,330.0,8000.0
2024-05_AB_2498.0_4.0,2024-05-04 07:13:32,,,,,,,,,
2024-05_AB_2498.0_4.0,2024-05-04 07:13:57,,,,,4254.0,21961.0,7640.0,330.0,7670.0
2024-05_AB_2498.0_4.0,2024-05-04 07:13:57,,,,,,,,,
2024-05_AB_2377.0_4.0,2024-05-04 07:14:13,,,,,5231.0,21961.0,9362.0,319.0,9362.0
2024-05_AB_2127.0_4.0,2024-05-04 07:15:06,,,,,3961.0,21961.0,7769.0,330.0,7770.0
2024-05_AB_2127.0_4.0,2024-05-04 07:15:06,,,,,,,,,
2024-05_AB_2431.0_4.0,2024-05-04 07:15:14,,,,,2084.0,21961.0,10729.0,209.0,10729.0
2024-05_AB_2386.0_4.0,2024-05-04 07:17:15,,,,,6255.0,20724.0,10346.0,209.0,10346.0
